,Feature,Beta,Node1,Node2
825,RH_DorsAttn_Post_5__RH_SomMot_3,0.0,71.0,61.0
824,RH_DorsAttn_Post_5__RH_SomMot_4,0.0,71.0,62.0
822,RH_DorsAttn_Post_5__RH_SomMot_6,0.0,71.0,64.0
813,RH_DorsAttn_PrCv_1__LH_Vis_3,0.0,72.0,3.0
821,RH_DorsAttn_Post_5__RH_SomMot_7,0.0,71.0,65.0
820,RH_DorsAttn_Post_5__RH_SomMot_8,0.0,71.0,66.0
819,RH_DorsAttn_Post_5__RH_DorsAttn_Post_1,0.0,71.0,67.0
818,RH_DorsAttn_Post_5__RH_DorsAttn_Post_2,0.0,71.0,68.0
817,RH_DorsAttn_Post_5__RH_DorsAttn_Post_3,0.0,71.0,69.0
816,RH_DorsAttn_Post_5__RH_DorsAttn_Post_4,0.0,71.0,70.0
815,RH_DorsAttn_PrCv_1__LH_Vis_1,0.0,72.0,1.0
831,RH_DorsAttn_PrCv_1__LH_SalVentAttn_ParOper_1,0.0,72.0,24.0
832,RH_DorsAttn_PrCv_1__LH_DorsAttn_FEF_1,0.0,72.0,23.0
833,RH_DorsAttn_PrCv_1__LH_DorsAttn_PrCv_1,0.0,72.0,22.0
834,RH_DorsAttn_PrCv_1__LH_DorsAttn_Post_6,0.0,72.0,21.0
849,RH_DorsAttn_PrCv_1__RH_DorsAttn_Post_1,0.0,72.0,67.0
848,RH_DorsAttn_PrCv_1__RH_SomMot_8,0.0,72.0,66.0
847,RH_DorsAttn_PrCv_1__RH_SomMot_7,0.0,72.0,65.0
846,RH_DorsAttn_PrCv_1__LH_DorsAttn_Post_2,0.0,72.0,17.0
845,RH_DorsAttn_PrCv_1__LH_SomMot_1,0.0,72.0,10.0
844,RH_DorsAttn_PrCv_1__LH_SomMot_2,0.0,72.0,11.0
843,RH_DorsAttn_PrCv_1__LH_SomMot_3,0.0,72.0,12.0
842,RH_DorsAttn_PrCv_1__LH_SomMot_4,0.0,72.0,13.0
841,RH_DorsAttn_PrCv_1__LH_SomMot_5,0.0,72.0,14.0
840,RH_DorsAttn_PrCv_1__LH_SomMot_6,0.0,72.0,15.0
839,RH_DorsAttn_PrCv_1__LH_DorsAttn_Post_1,0.0,72.0,16.0
838,RH_DorsAttn_PrCv_1__LH_DorsAttn_Post_3,0.0,72.0,18.0
837,RH_DorsAttn_PrCv_1__RH_SomMot_6,0.0,72.0,64.0
836,RH_DorsAttn_PrCv_1__LH_DorsAttn_Post_4,0.0,72.0,19.0
835,RH_DorsAttn_PrCv_1__LH_DorsAttn_Post_5,0.0,72.0,20.0
814,RH_DorsAttn_PrCv_1__LH_Vis_2,0.0,72.0,2.0
812,RH_DorsAttn_PrCv_1__LH_Vis_4,0.0,72.0,4.0
774,RH_DorsAttn_PrCv_1__LH_Default_PFC_2,0.0,72.0,43.0
784,RH_DorsAttn_PrCv_1__LH_Limbic_TempPole_2,0.0,72.0,33.0
791,RH_DorsAttn_PrCv_1__LH_Default_PFC_7,0.0,72.0,48.0
790,RH_DorsAttn_PrCv_1__LH_Default_PFC_5,0.0,72.0,46.0
789,RH_DorsAttn_PrCv_1__LH_SalVentAttn_Med_2,0.0,72.0,29.0
788,RH_DorsAttn_PrCv_1__LH_Default_PFC_4,0.0,72.0,45.0
787,RH_DorsAttn_PrCv_1__LH_SalVentAttn_Med_3,0.0,72.0,30.0
786,RH_DorsAttn_PrCv_1__LH_Limbic_OFC_1,0.0,72.0,31.0
785,RH_DorsAttn_PrCv_1__LH_Limbic_TempPole_1,0.0,72.0,32.0
783,RH_DorsAttn_PrCv_1__LH_Cont_Par_1,0.0,72.0,34.0
811,RH_DorsAttn_PrCv_1__LH_Vis_5,0.0,72.0,5.0
782,RH_DorsAttn_PrCv_1__LH_Cont_PFCl_1,0.0,72.0,35.0
781,RH_DorsAttn_PrCv_1__LH_Cont_pCun_1,0.0,72.0,36.0
780,RH_DorsAttn_PrCv_1__LH_Cont_Cing_1,0.0,72.0,37.0
779,RH_DorsAttn_PrCv_1__LH_Default_Temp_1,0.0,72.0,38.0
778,RH_DorsAttn_PrCv_1__LH_Default_Temp_2,0.0,72.0,39.0
777,RH_DorsAttn_PrCv_1__LH_Default_Par_1,0.0,72.0,40.0
776,RH_DorsAttn_PrCv_1__LH_Default_Par_2,0.0,72.0,41.0
792,RH_DorsAttn_PrCv_1__RH_SomMot_5,0.0,72.0,63.0
793,RH_DorsAttn_PrCv_1__RH_SomMot_4,0.0,72.0,62.0
794,RH_DorsAttn_PrCv_1__RH_SomMot_3,0.0,72.0,61.0
795,RH_DorsAttn_PrCv_1__RH_SomMot_2,0.0,72.0,60.0
810,RH_DorsAttn_PrCv_1__LH_SalVentAttn_FrOperIns_2,0.0,72.0,26.0
809,RH_DorsAttn_PrCv_1__LH_SalVentAttn_PFCl_1,0.0,72.0,27.0
808,RH_DorsAttn_PrCv_1__LH_SalVentAttn_Med_1,0.0,72.0,28.0
807,RH_DorsAttn_PrCv_1__LH_Default_PFC_6,0.0,72.0,47.0
806,RH_DorsAttn_PrCv_1__LH_Default_pCunPCC_1,0.0,72.0,49.0
805,RH_DorsAttn_PrCv_1__LH_Default_pCunPCC_2,0.0,72.0,50.0
804,RH_DorsAttn_PrCv_1__RH_Vis_1,0.0,72.0,51.0
803,RH_DorsAttn_PrCv_1__RH_Vis_2,0.0,72.0,52.0
802,RH_DorsAttn_PrCv_1__RH_Vis_3,0.0,72.0,53.0
801,RH_DorsAttn_PrCv_1__RH_Vis_4,0.0,72.0,54.0
800,RH_DorsAttn_PrCv_1__RH_Vis_5,0.0,72.0,55.0
799,RH_DorsAttn_PrCv_1__RH_Vis_6,0.0,72.0,56.0
798,RH_DorsAttn_PrCv_1__RH_Vis_7,0.0,72.0,57.0
797,RH_DorsAttn_PrCv_1__RH_Vis_8,0.0,72.0,58.0
796,RH_DorsAttn_PrCv_1__RH_SomMot_1,0.0,72.0,59.0
850,RH_DorsAttn_FEF_1__LH_Default_pCunPCC_2,0.0,73.0,50.0
851,RH_DorsAttn_FEF_1__LH_Default_pCunPCC_1,0.0,73.0,49.0
852,RH_DorsAttn_FEF_1__LH_Default_PFC_7,0.0,73.0,48.0
900,RH_DorsAttn_PrCv_1__RH_DorsAttn_Post_5,0.0,72.0,71.0
907,RH_DorsAttn_FEF_1__LH_SomMot_6,0.0,73.0,15.0
906,RH_DorsAttn_FEF_1__LH_SomMot_5,0.0,73.0,14.0
905,RH_DorsAttn_FEF_1__LH_SomMot_4,0.0,73.0,13.0
904,RH_DorsAttn_FEF_1__LH_SomMot_3,0.0,73.0,12.0
903,RH_DorsAttn_PrCv_1__RH_DorsAttn_Post_2,0.0,72.0,68.0
902,RH_DorsAttn_PrCv_1__RH_DorsAttn_Post_3,0.0,72.0,69.0
901,RH_DorsAttn_PrCv_1__RH_DorsAttn_Post_4,0.0,72.0,70.0
899,RH_DorsAttn_FEF_1__LH_Vis_1,0.0,73.0,1.0
853,RH_DorsAttn_FEF_1__LH_Default_PFC_6,0.0,73.0,47.0
898,RH_DorsAttn_FEF_1__LH_Vis_2,0.0,73.0,2.0
897,RH_DorsAttn_FEF_1__LH_Vis_3,0.0,73.0,3.0
896,RH_DorsAttn_FEF_1__LH_Vis_4,0.0,73.0,4.0
895,RH_DorsAttn_FEF_1__LH_Vis_5,0.0,73.0,5.0
894,RH_DorsAttn_FEF_1__LH_Vis_6,0.0,73.0,6.0
893,RH_DorsAttn_FEF_1__LH_Vis_7,0.0,73.0,7.0
892,RH_DorsAttn_FEF_1__LH_Vis_8,0.0,73.0,8.0
908,RH_DorsAttn_FEF_1__LH_Limbic_OFC_1,0.0,73.0,31.0
909,RH_DorsAttn_FEF_1__LH_SalVentAttn_Med_3,0.0,73.0,30.0
910,RH_DorsAttn_FEF_1__LH_SalVentAttn_Med_2,0.0,73.0,29.0
911,RH_DorsAttn_FEF_1__LH_SalVentAttn_Med_1,0.0,73.0,28.0
926,RH_SalVentAttn_FrOperIns_1__LH_Vis_7,0.0,76.0,7.0
925,RH_Limbic_TempPole_1__LH_SomMot_1,0.0,80.0,10.0
924,RH_DorsAttn_FEF_1__LH_DorsAttn_FEF_1,0.0,73.0,23.0
923,RH_DorsAttn_FEF_1__LH_DorsAttn_Post_1,0.0,73.0,16.0
922,RH_DorsAttn_FEF_1__LH_DorsAttn_Post_2,0.0,73.0,17.0
921,RH_DorsAttn_FEF_1__LH_DorsAttn_Post_3,0.0,73.0,18.0
920,RH_DorsAttn_FEF_1__LH_DorsAttn_Post_4,0.0,73.0,19.0
919,RH_DorsAttn_FEF_1__LH_DorsAttn_Post_5,0.0,73.0,20.0
918,RH_DorsAttn_FEF_1__LH_DorsAttn_Post_6,0.0,73.0,21.0
917,RH_DorsAttn_FEF_1__LH_DorsAttn_PrCv_1,0.0,73.0,22.0
916,RH_DorsAttn_FEF_1__LH_SalVentAttn_ParOper_1,0.0,73.0,24.0
915,RH_DorsAttn_FEF_1__LH_Limbic_TempPole_2,0.0,73.0,33.0
914,RH_DorsAttn_FEF_1__LH_SalVentAttn_FrOperIns_1,0.0,73.0,25.0
913,RH_DorsAttn_FEF_1__LH_SalVentAttn_FrOperIns_2,0.0,73.0,26.0
912,RH_DorsAttn_FEF_1__LH_SalVentAttn_PFCl_1,0.0,73.0,27.0
891,RH_DorsAttn_FEF_1__LH_Vis_9,0.0,73.0,9.0
890,RH_DorsAttn_FEF_1__LH_SomMot_1,0.0,73.0,10.0
889,RH_DorsAttn_FEF_1__LH_SomMot_2,0.0,73.0,11.0
870,RH_DorsAttn_FEF_1__RH_DorsAttn_Post_3,0.0,73.0,69.0
868,RH_DorsAttn_FEF_1__RH_Vis_4,0.0,73.0,54.0
867,RH_DorsAttn_FEF_1__RH_Vis_3,0.0,73.0,53.0
866,RH_DorsAttn_FEF_1__RH_Vis_2,0.0,73.0,52.0
865,RH_DorsAttn_FEF_1__RH_Vis_1,0.0,73.0,51.0
864,RH_DorsAttn_FEF_1__LH_Cont_pCun_1,0.0,73.0,36.0
863,RH_DorsAttn_FEF_1__LH_Cont_Cing_1,0.0,73.0,37.0
862,RH_DorsAttn_FEF_1__LH_Default_Temp_1,0.0,73.0,38.0
861,RH_DorsAttn_FEF_1__LH_Default_Temp_2,0.0,73.0,39.0
860,RH_DorsAttn_FEF_1__LH_Default_Par_1,0.0,73.0,40.0
859,RH_DorsAttn_FEF_1__LH_Default_Par_2,0.0,73.0,41.0
858,RH_DorsAttn_FEF_1__LH_Default_PFC_1,0.0,73.0,42.0
857,RH_DorsAttn_FEF_1__LH_Default_PFC_2,0.0,73.0,43.0
856,RH_DorsAttn_FEF_1__LH_Default_PFC_3,0.0,73.0,44.0
855,RH_DorsAttn_FEF_1__LH_Default_PFC_4,0.0,73.0,45.0
854,RH_DorsAttn_FEF_1__LH_Default_PFC_5,0.0,73.0,46.0
869,RH_DorsAttn_FEF_1__RH_DorsAttn_Post_4,0.0,73.0,70.0
871,RH_DorsAttn_FEF_1__RH_DorsAttn_Post_2,0.0,73.0,68.0
888,RH_DorsAttn_FEF_1__LH_Limbic_TempPole_1,0.0,73.0,32.0
872,RH_DorsAttn_FEF_1__RH_DorsAttn_Post_1,0.0,73.0,67.0
887,RH_DorsAttn_FEF_1__LH_Cont_Par_1,0.0,73.0,34.0
886,RH_SalVentAttn_FrOperIns_1__LH_Vis_6,0.0,76.0,6.0
885,RH_DorsAttn_FEF_1__RH_SomMot_4,0.0,73.0,62.0
884,RH_DorsAttn_FEF_1__RH_Vis_5,0.0,73.0,55.0
883,RH_DorsAttn_FEF_1__RH_Vis_6,0.0,73.0,56.0
882,RH_DorsAttn_FEF_1__RH_Vis_7,0.0,73.0,57.0
881,RH_DorsAttn_FEF_1__RH_Vis_8,0.0,73.0,58.0
880,RH_DorsAttn_FEF_1__RH_SomMot_1,0.0,73.0,59.0
879,RH_DorsAttn_FEF_1__RH_SomMot_2,0.0,73.0,60.0
878,RH_DorsAttn_FEF_1__RH_SomMot_3,0.0,73.0,61.0
877,RH_DorsAttn_FEF_1__RH_SomMot_5,0.0,73.0,63.0
876,RH_DorsAttn_FEF_1__LH_Cont_PFCl_1,0.0,73.0,35.0
875,RH_DorsAttn_FEF_1__RH_SomMot_6,0.0,73.0,64.0
874,RH_DorsAttn_FEF_1__RH_SomMot_7,0.0,73.0,65.0
873,RH_DorsAttn_FEF_1__RH_SomMot_8,0.0,73.0,66.0
775,RH_DorsAttn_PrCv_1__LH_Default_PFC_1,0.0,72.0,42.0
773,RH_DorsAttn_PrCv_1__LH_Default_PFC_3,0.0,72.0,44.0
619,RH_SalVentAttn_TempOccPar_1__RH_Vis_6,0.0,74.0,56.0
668,RH_SalVentAttn_TempOccPar_1__LH_Vis_6,0.0,74.0,6.0
675,RH_SalVentAttn_TempOccPar_1__LH_DorsAttn_Post_6,0.0,74.0,21.0
674,RH_SalVentAttn_TempOccPar_1__LH_DorsAttn_Post_5,0.0,74.0,20.0
673,RH_SalVentAttn_TempOccPar_1__LH_DorsAttn_Post_4,0.0,74.0,19.0
672,RH_SalVentAttn_TempOccPar_1__LH_DorsAttn_Post_3,0.0,74.0,18.0
671,RH_SalVentAttn_TempOccPar_1__LH_Vis_3,0.0,74.0,3.0
670,RH_SalVentAttn_TempOccPar_1__LH_Vis_4,0.0,74.0,4.0
669,RH_SalVentAttn_TempOccPar_1__LH_Vis_5,0.0,74.0,5.0
667,RH_SalVentAttn_TempOccPar_1__LH_Vis_7,0.0,74.0,7.0
658,RH_SalVentAttn_TempOccPar_1__LH_DorsAttn_Post_1,0.0,74.0,16.0
666,RH_SalVentAttn_TempOccPar_1__LH_Vis_8,0.0,74.0,8.0
665,RH_SalVentAttn_TempOccPar_1__LH_Vis_9,0.0,74.0,9.0
664,RH_SalVentAttn_TempOccPar_1__LH_SomMot_1,0.0,74.0,10.0
663,RH_SalVentAttn_TempOccPar_1__LH_SomMot_2,0.0,74.0,11.0
662,RH_SalVentAttn_TempOccPar_1__LH_SomMot_3,0.0,74.0,12.0
661,RH_SalVentAttn_TempOccPar_1__LH_SomMot_4,0.0,74.0,13.0
660,RH_SalVentAttn_TempOccPar_1__LH_SomMot_5,0.0,74.0,14.0
676,RH_SalVentAttn_TempOccPar_1__LH_Cont_Cing_1,0.0,74.0,37.0
677,RH_SalVentAttn_TempOccPar_1__LH_Cont_pCun_1,0.0,74.0,36.0
678,RH_SalVentAttn_TempOccPar_1__LH_Cont_PFCl_1,0.0,74.0,35.0
679,RH_SalVentAttn_TempOccPar_1__LH_Cont_Par_1,0.0,74.0,34.0
694,RH_SalVentAttn_TempOccPar_2__LH_Vis_4,0.0,75.0,4.0
693,RH_SalVentAttn_TempOccPar_1__LH_Vis_2,0.0,74.0,2.0
692,RH_SalVentAttn_TempOccPar_1__LH_SalVentAttn_Med_2,0.0,74.0,29.0
691,RH_SalVentAttn_TempOccPar_1__LH_DorsAttn_PrCv_1,0.0,74.0,22.0
690,RH_SalVentAttn_TempOccPar_1__LH_DorsAttn_FEF_1,0.0,74.0,23.0
689,RH_SalVentAttn_TempOccPar_1__LH_SalVentAttn_ParOper_1,0.0,74.0,24.0
688,RH_SalVentAttn_TempOccPar_1__LH_SalVentAttn_FrOperIns_1,0.0,74.0,25.0
687,RH_SalVentAttn_TempOccPar_1__LH_SalVentAttn_FrOperIns_2,0.0,74.0,26.0
686,RH_SalVentAttn_TempOccPar_1__LH_SalVentAttn_PFCl_1,0.0,74.0,27.0
685,RH_SalVentAttn_TempOccPar_1__LH_SalVentAttn_Med_1,0.0,74.0,28.0
684,RH_SalVentAttn_TempOccPar_1__LH_SalVentAttn_Med_3,0.0,74.0,30.0
683,RH_SalVentAttn_TempOccPar_2__LH_Vis_3,0.0,75.0,3.0
682,RH_SalVentAttn_TempOccPar_1__LH_Limbic_OFC_1,0.0,74.0,31.0
681,RH_SalVentAttn_TempOccPar_1__LH_Limbic_TempPole_1,0.0,74.0,32.0
680,RH_SalVentAttn_TempOccPar_1__LH_Limbic_TempPole_2,0.0,74.0,33.0
659,RH_SalVentAttn_TempOccPar_1__LH_SomMot_6,0.0,74.0,15.0
657,RH_SalVentAttn_TempOccPar_1__LH_DorsAttn_Post_2,0.0,74.0,17.0
772,RH_DorsAttn_FEF_1__RH_DorsAttn_Post_5,0.0,73.0,71.0
629,RH_SalVentAttn_TempOccPar_1__LH_Default_PFC_5,0.0,74.0,46.0
636,RH_SalVentAttn_TempOccPar_1__RH_Vis_8,0.0,74.0,58.0
635,RH_SalVentAttn_TempOccPar_1__LH_Default_Par_2,0.0,74.0,41.0
634,RH_SalVentAttn_TempOccPar_1__RH_Vis_7,0.0,74.0,57.0
633,RH_SalVentAttn_TempOccPar_1__LH_Default_PFC_1,0.0,74.0,42.0
632,RH_SalVentAttn_TempOccPar_1__LH_Default_PFC_2,0.0,74.0,43.0
631,RH_SalVentAttn_TempOccPar_1__LH_Default_PFC_3,0.0,74.0,44.0
630,RH_SalVentAttn_TempOccPar_1__LH_Default_PFC_4,0.0,74.0,45.0
628,RH_SalVentAttn_TempOccPar_1__LH_Default_PFC_6,0.0,74.0,47.0
656,RH_SalVentAttn_TempOccPar_1__LH_Default_Temp_1,0.0,74.0,38.0
627,RH_SalVentAttn_TempOccPar_1__LH_Default_PFC_7,0.0,74.0,48.0
626,RH_SalVentAttn_TempOccPar_1__LH_Default_pCunPCC_1,0.0,74.0,49.0
625,RH_SalVentAttn_TempOccPar_1__LH_Default_pCunPCC_2,0.0,74.0,50.0
624,RH_SalVentAttn_TempOccPar_1__RH_Vis_1,0.0,74.0,51.0
623,RH_SalVentAttn_TempOccPar_1__RH_Vis_2,0.0,74.0,52.0
622,RH_SalVentAttn_TempOccPar_1__RH_Vis_3,0.0,74.0,53.0
621,RH_SalVentAttn_TempOccPar_1__RH_Vis_4,0.0,74.0,54.0
637,RH_SalVentAttn_TempOccPar_1__RH_SomMot_2,0.0,74.0,60.0
638,RH_SalVentAttn_TempOccPar_2__LH_Vis_2,0.0,75.0,2.0
639,RH_SalVentAttn_TempOccPar_2__LH_Vis_1,0.0,75.0,1.0
640,RH_SalVentAttn_TempOccPar_1__RH_DorsAttn_FEF_1,0.0,74.0,73.0
655,RH_SalVentAttn_TempOccPar_1__LH_Default_Temp_2,0.0,74.0,39.0
654,RH_SalVentAttn_TempOccPar_1__LH_Default_Par_1,0.0,74.0,40.0
653,RH_SalVentAttn_TempOccPar_1__RH_SomMot_1,0.0,74.0,59.0
652,RH_SalVentAttn_TempOccPar_1__RH_SomMot_3,0.0,74.0,61.0
651,RH_SalVentAttn_TempOccPar_1__RH_SomMot_4,0.0,74.0,62.0
650,RH_SalVentAttn_TempOccPar_1__RH_SomMot_5,0.0,74.0,63.0
649,RH_SalVentAttn_TempOccPar_1__RH_SomMot_6,0.0,74.0,64.0
648,RH_SalVentAttn_TempOccPar_1__RH_SomMot_7,0.0,74.0,65.0
647,RH_SalVentAttn_TempOccPar_1__RH_SomMot_8,0.0,74.0,66.0
646,RH_SalVentAttn_TempOccPar_1__RH_DorsAttn_Post_1,0.0,74.0,67.0
645,RH_SalVentAttn_TempOccPar_1__RH_DorsAttn_Post_2,0.0,74.0,68.0
644,RH_SalVentAttn_TempOccPar_1__RH_DorsAttn_Post_3,0.0,74.0,69.0
643,RH_SalVentAttn_TempOccPar_1__RH_DorsAttn_Post_4,0.0,74.0,70.0
642,RH_SalVentAttn_TempOccPar_1__RH_DorsAttn_Post_5,0.0,74.0,71.0
641,RH_SalVentAttn_TempOccPar_1__RH_DorsAttn_PrCv_1,0.0,74.0,72.0
695,RH_SalVentAttn_TempOccPar_2__LH_Vis_6,0.0,75.0,6.0
696,RH_SalVentAttn_TempOccPar_2__RH_SomMot_2,0.0,75.0,60.0
697,RH_SalVentAttn_TempOccPar_2__RH_SomMot_1,0.0,75.0,59.0
745,RH_SalVentAttn_TempOccPar_2__LH_SomMot_1,0.0,75.0,10.0
752,RH_SalVentAttn_TempOccPar_2__LH_SalVentAttn_FrOperIns_1,0.0,75.0,25.0
751,RH_SalVentAttn_TempOccPar_2__LH_SalVentAttn_ParOper_1,0.0,75.0,24.0
750,RH_SalVentAttn_TempOccPar_2__LH_DorsAttn_FEF_1,0.0,75.0,23.0
749,RH_SalVentAttn_TempOccPar_2__LH_DorsAttn_PrCv_1,0.0,75.0,22.0
748,RH_SalVentAttn_TempOccPar_2__LH_Vis_7,0.0,75.0,7.0
747,RH_SalVentAttn_TempOccPar_2__LH_Vis_8,0.0,75.0,8.0
746,RH_SalVentAttn_TempOccPar_2__LH_Vis_9,0.0,75.0,9.0
744,RH_SalVentAttn_TempOccPar_2__LH_SomMot_2,0.0,75.0,11.0
698,RH_SalVentAttn_TempOccPar_2__RH_Vis_8,0.0,75.0,58.0
743,RH_SalVentAttn_TempOccPar_2__LH_SomMot_3,0.0,75.0,12.0
742,RH_SalVentAttn_TempOccPar_2__LH_SomMot_4,0.0,75.0,13.0
741,RH_SalVentAttn_TempOccPar_2__LH_SomMot_5,0.0,75.0,14.0
740,RH_SalVentAttn_TempOccPar_2__LH_SomMot_6,0.0,75.0,15.0
739,RH_SalVentAttn_TempOccPar_2__LH_DorsAttn_Post_1,0.0,75.0,16.0
738,RH_SalVentAttn_TempOccPar_2__LH_DorsAttn_Post_2,0.0,75.0,17.0
737,RH_SalVentAttn_TempOccPar_2__LH_DorsAttn_Post_3,0.0,75.0,18.0
753,RH_SalVentAttn_TempOccPar_2__LH_Default_Par_2,0.0,75.0,41.0
754,RH_SalVentAttn_TempOccPar_2__LH_Default_Par_1,0.0,75.0,40.0
755,RH_SalVentAttn_TempOccPar_2__LH_Default_Temp_2,0.0,75.0,39.0
756,RH_SalVentAttn_TempOccPar_2__LH_Default_Temp_1,0.0,75.0,38.0
771,RH_DorsAttn_FEF_1__RH_DorsAttn_PrCv_1,0.0,73.0,72.0
770,RH_SalVentAttn_TempOccPar_1__LH_Vis_1,0.0,74.0,1.0
769,RH_SalVentAttn_TempOccPar_2__LH_Limbic_TempPole_2,0.0,75.0,33.0
768,RH_SalVentAttn_TempOccPar_2__LH_SalVentAttn_FrOperIns_2,0.0,75.0,26.0
767,RH_SalVentAttn_TempOccPar_2__LH_SalVentAttn_PFCl_1,0.0,75.0,27.0
766,RH_SalVentAttn_TempOccPar_2__LH_SalVentAttn_Med_1,0.0,75.0,28.0
765,RH_SalVentAttn_TempOccPar_2__LH_SalVentAttn_Med_2,0.0,75.0,29.0
764,RH_SalVentAttn_TempOccPar_2__LH_SalVentAttn_Med_3,0.0,75.0,30.0
763,RH_SalVentAttn_TempOccPar_2__LH_Limbic_OFC_1,0.0,75.0,31.0
762,RH_SalVentAttn_TempOccPar_2__LH_Limbic_TempPole_1,0.0,75.0,32.0
761,RH_SalVentAttn_TempOccPar_2__LH_Cont_Par_1,0.0,75.0,34.0
760,RH_SalVentAttn_TempOccPar_2__LH_Vis_5,0.0,75.0,5.0
759,RH_SalVentAttn_TempOccPar_2__LH_Cont_PFCl_1,0.0,75.0,35.0
758,RH_SalVentAttn_TempOccPar_2__LH_Cont_pCun_1,0.0,75.0,36.0
757,RH_SalVentAttn_TempOccPar_2__LH_Cont_Cing_1,0.0,75.0,37.0
736,RH_SalVentAttn_TempOccPar_2__LH_DorsAttn_Post_4,0.0,75.0,19.0
735,RH_SalVentAttn_TempOccPar_2__LH_DorsAttn_Post_5,0.0,75.0,20.0
734,RH_SalVentAttn_TempOccPar_2__LH_DorsAttn_Post_6,0.0,75.0,21.0
715,RH_SalVentAttn_FrOperIns_1__LH_Vis_5,0.0,76.0,5.0
713,RH_SalVentAttn_TempOccPar_2__RH_SomMot_4,0.0,75.0,62.0
712,RH_SalVentAttn_TempOccPar_2__LH_Default_PFC_4,0.0,75.0,45.0
711,RH_SalVentAttn_TempOccPar_2__RH_SomMot_3,0.0,75.0,61.0
710,RH_SalVentAttn_TempOccPar_2__LH_Default_PFC_5,0.0,75.0,46.0
709,RH_SalVentAttn_TempOccPar_2__LH_Default_PFC_6,0.0,75.0,47.0
708,RH_SalVentAttn_TempOccPar_2__LH_Default_PFC_7,0.0,75.0,48.0
707,RH_SalVentAttn_TempOccPar_2__LH_Default_pCunPCC_1,0.0,75.0,49.0
706,RH_SalVentAttn_TempOccPar_2__LH_Default_pCunPCC_2,0.0,75.0,50.0
705,RH_SalVentAttn_TempOccPar_2__RH_Vis_1,0.0,75.0,51.0
704,RH_SalVentAttn_TempOccPar_2__RH_Vis_2,0.0,75.0,52.0
703,RH_SalVentAttn_TempOccPar_2__RH_Vis_3,0.0,75.0,53.0
702,RH_SalVentAttn_TempOccPar_2__RH_Vis_4,0.0,75.0,54.0
701,RH_SalVentAttn_TempOccPar_2__RH_Vis_5,0.0,75.0,55.0
700,RH_SalVentAttn_TempOccPar_2__RH_Vis_6,0.0,75.0,56.0
699,RH_SalVentAttn_TempOccPar_2__RH_Vis_7,0.0,75.0,57.0
714,RH_SalVentAttn_TempOccPar_2__RH_SomMot_6,0.0,75.0,64.0
716,RH_SalVentAttn_FrOperIns_1__LH_Vis_4,0.0,76.0,4.0
733,RH_SalVentAttn_TempOccPar_2__LH_Default_PFC_1,0.0,75.0,42.0
717,RH_SalVentAttn_FrOperIns_1__LH_Vis_3,0.0,76.0,3.0
732,RH_SalVentAttn_TempOccPar_2__LH_Default_PFC_2,0.0,75.0,43.0
731,RH_SalVentAttn_TempOccPar_2__LH_Default_PFC_3,0.0,75.0,44.0
730,RH_SalVentAttn_TempOccPar_2__RH_SomMot_5,0.0,75.0,63.0
729,RH_SalVentAttn_TempOccPar_2__RH_SomMot_7,0.0,75.0,65.0
728,RH_SalVentAttn_TempOccPar_2__RH_SomMot_8,0.0,75.0,66.0
727,RH_SalVentAttn_TempOccPar_2__RH_DorsAttn_Post_1,0.0,75.0,67.0
726,RH_SalVentAttn_TempOccPar_2__RH_DorsAttn_Post_2,0.0,75.0,68.0
725,RH_SalVentAttn_TempOccPar_2__RH_DorsAttn_Post_3,0.0,75.0,69.0
724,RH_SalVentAttn_TempOccPar_2__RH_DorsAttn_Post_4,0.0,75.0,70.0
723,RH_SalVentAttn_TempOccPar_2__RH_DorsAttn_Post_5,0.0,75.0,71.0
722,RH_SalVentAttn_TempOccPar_2__RH_DorsAttn_PrCv_1,0.0,75.0,72.0
721,RH_SalVentAttn_TempOccPar_2__RH_DorsAttn_FEF_1,0.0,75.0,73.0
720,RH_SalVentAttn_TempOccPar_2__RH_SalVentAttn_TempOccPar_1,0.0,75.0,74.0
719,RH_SalVentAttn_FrOperIns_1__LH_Vis_1,0.0,76.0,1.0
718,RH_SalVentAttn_FrOperIns_1__LH_Vis_2,0.0,76.0,2.0
927,RH_SalVentAttn_FrOperIns_1__LH_Vis_9,0.0,76.0,9.0
928,RH_SalVentAttn_Med_2__RH_DorsAttn_Post_1,0.0,78.0,67.0
929,RH_SalVentAttn_Med_2__RH_SomMot_8,0.0,78.0,66.0
1132,RH_SalVentAttn_FrOperIns_1__LH_SomMot_3,0.0,76.0,12.0
1139,RH_SalVentAttn_FrOperIns_1__LH_Default_PFC_3,0.0,76.0,44.0
1138,RH_SalVentAttn_FrOperIns_1__LH_SalVentAttn_Med_1,0.0,76.0,28.0
1137,RH_SalVentAttn_FrOperIns_1__LH_SalVentAttn_PFCl_1,0.0,76.0,27.0
1136,RH_SalVentAttn_FrOperIns_1__LH_SalVentAttn_FrOperIns_2,0.0,76.0,26.0
1135,RH_SalVentAttn_FrOperIns_1__LH_SalVentAttn_FrOperIns_1,0.0,76.0,25.0
1134,RH_SalVentAttn_FrOperIns_1__LH_SomMot_1,0.0,76.0,10.0
1133,RH_SalVentAttn_FrOperIns_1__LH_SomMot_2,0.0,76.0,11.0
1131,RH_SalVentAttn_FrOperIns_1__LH_SomMot_4,0.0,76.0,13.0
