,Feature,Beta,Node1,Node2
2198,RH_Vis_5__LH_Cont_Cing_1,8.94599802464783e-06,55.0,37.0
2197,RH_SalVentAttn_Med_2__LH_SalVentAttn_Med_2,8.924451246224468e-06,78.0,29.0
2196,RH_Default_pCunPCC_1__LH_Default_Temp_1,8.91964935019233e-06,99.0,38.0
2195,RH_Cont_PFCl_1__LH_Default_PFC_1,8.913114891239849e-06,83.0,42.0
2194,RH_DorsAttn_Post_3__LH_SomMot_5,8.88585652015695e-06,69.0,14.0
2193,LH_Cont_PFCl_1__LH_SomMot_2,8.878680494410121e-06,35.0,11.0
2192,RH_SalVentAttn_Med_2__LH_Default_Par_1,8.856774156794718e-06,78.0,40.0
2191,RH_Default_PFCdPFCm_2__LH_SalVentAttn_ParOper_1,8.841343480667588e-06,97.0,24.0
2190,RH_SalVentAttn_Med_1__RH_SomMot_4,8.824639522191303e-06,77.0,62.0
2189,RH_Vis_8__LH_SalVentAttn_FrOperIns_1,8.823749414912586e-06,58.0,25.0
2188,RH_DorsAttn_Post_4__LH_DorsAttn_Post_2,8.806843778815702e-06,70.0,17.0
2187,RH_Default_PFCdPFCm_3__LH_DorsAttn_Post_4,8.801507976021076e-06,98.0,19.0
2186,LH_SalVentAttn_Med_2__LH_Vis_8,8.796877842162277e-06,29.0,8.0
2185,RH_SalVentAttn_FrOperIns_1__LH_Default_Par_2,8.795513558279312e-06,76.0,41.0
2184,LH_Default_PFC_4__LH_SomMot_4,8.789866841764977e-06,45.0,13.0
2183,RH_Cont_PFCl_4__LH_SomMot_1,8.77768566640234e-06,86.0,10.0
2182,RH_Cont_Par_1__LH_SomMot_6,8.757228877549343e-06,81.0,15.0
2181,RH_Default_PFCv_1__LH_SomMot_4,8.745798400467726e-06,94.0,13.0
2180,RH_Default_Temp_2__LH_SalVentAttn_Med_2,8.730673655946055e-06,92.0,29.0
2179,RH_DorsAttn_Post_5__LH_DorsAttn_FEF_1,8.707502103917066e-06,71.0,23.0
2178,LH_DorsAttn_Post_2__LH_SomMot_2,8.67839697204419e-06,17.0,11.0
2177,RH_Cont_Par_1__LH_Cont_Par_1,8.659492686906971e-06,81.0,34.0
2176,RH_Default_PFCdPFCm_3__RH_Cont_PFCl_4,8.6258810260658e-06,98.0,86.0
2175,RH_SalVentAttn_Med_2__RH_Vis_6,8.607617287898921e-06,78.0,56.0
2174,LH_Default_PFC_4__LH_DorsAttn_Post_6,8.599486402004108e-06,45.0,21.0
2173,RH_Default_Par_1__RH_SalVentAttn_TempOccPar_2,8.594318562065718e-06,90.0,75.0
2172,RH_Default_PFCdPFCm_2__RH_SomMot_7,8.588053497285826e-06,97.0,65.0
2171,RH_SomMot_2__LH_Cont_PFCl_1,8.573190505096286e-06,60.0,35.0
2170,RH_SomMot_4__LH_Vis_8,8.554017404974724e-06,62.0,8.0
2169,RH_DorsAttn_Post_3__LH_Default_Par_1,8.552737582712386e-06,69.0,40.0
2168,RH_Default_PFCv_2__RH_DorsAttn_PrCv_1,8.543502348149872e-06,95.0,72.0
2167,LH_Default_PFC_3__LH_Cont_pCun_1,8.542694593208161e-06,44.0,36.0
2166,RH_SalVentAttn_Med_2__LH_SomMot_6,8.539343571096892e-06,78.0,15.0
2165,RH_Vis_4__LH_Cont_pCun_1,8.525780026655315e-06,54.0,36.0
2164,LH_SalVentAttn_Med_3__LH_SomMot_4,8.520637313195974e-06,30.0,13.0
2163,LH_DorsAttn_Post_2__LH_Vis_2,8.464183864579258e-06,17.0,2.0
2162,LH_Default_PFC_3__LH_Vis_2,8.453790044199188e-06,44.0,2.0
2161,RH_Cont_PFCl_3__RH_SalVentAttn_TempOccPar_2,8.442643075926225e-06,85.0,75.0
2160,LH_SomMot_3__LH_SomMot_1,8.440352077277587e-06,12.0,10.0
2159,RH_Cont_Par_1__LH_DorsAttn_Post_3,8.425674876838744e-06,81.0,18.0
2158,RH_Limbic_OFC_1__LH_Cont_Par_1,8.420774759805423e-06,79.0,34.0
2157,RH_Limbic_TempPole_1__RH_Vis_7,8.405450746139747e-06,80.0,57.0
2156,RH_DorsAttn_FEF_1__RH_SomMot_4,8.383953078404994e-06,73.0,62.0
2155,RH_SalVentAttn_Med_2__LH_DorsAttn_PrCv_1,8.383188511694337e-06,78.0,22.0
2154,RH_Vis_3__LH_Default_pCunPCC_2,8.376342108916885e-06,53.0,50.0
2153,RH_DorsAttn_Post_5__RH_SomMot_4,8.370435196100471e-06,71.0,62.0
2152,RH_SomMot_3__LH_DorsAttn_Post_1,8.36359426098006e-06,61.0,16.0
2151,RH_Limbic_OFC_1__RH_DorsAttn_FEF_1,8.363407839461173e-06,79.0,73.0
2150,RH_Cont_Cing_1__LH_Cont_Cing_1,8.344786727345434e-06,87.0,37.0
2149,RH_SomMot_8__LH_Vis_2,8.337986369938057e-06,66.0,2.0
2148,RH_Default_Par_1__LH_Default_Par_1,8.334250325712336e-06,90.0,40.0
2147,RH_Vis_2__LH_Vis_8,8.32440719903758e-06,52.0,8.0
2146,RH_SomMot_3__LH_Vis_7,8.304408421016266e-06,61.0,7.0
2145,RH_Cont_PFCl_2__LH_SalVentAttn_FrOperIns_1,8.302434560945748e-06,84.0,25.0
2144,RH_Default_PFCv_2__LH_Vis_3,8.299834625911326e-06,95.0,3.0
2143,RH_SomMot_3__LH_Default_PFC_3,8.291916736583054e-06,61.0,44.0
2142,LH_Cont_Par_1__LH_Vis_6,8.291613849704241e-06,34.0,6.0
2141,RH_Vis_1__LH_SomMot_5,8.291560128447272e-06,51.0,14.0
2140,RH_SomMot_8__LH_Vis_9,8.285433705978845e-06,66.0,9.0
2139,LH_Vis_3__LH_Vis_2,8.27619417963364e-06,3.0,2.0
2138,RH_DorsAttn_Post_5__RH_Vis_2,8.267907030005202e-06,71.0,52.0
2137,RH_Vis_4__LH_SalVentAttn_ParOper_1,8.26764151000417e-06,54.0,24.0
2136,RH_Default_PFCv_1__RH_Limbic_TempPole_1,8.245831621245456e-06,94.0,80.0
2135,RH_Cont_pCun_1__RH_Cont_PFCmp_1,8.244272059079023e-06,89.0,88.0
2134,RH_SalVentAttn_TempOccPar_1__LH_SalVentAttn_Med_2,8.241971970299318e-06,74.0,29.0
2133,RH_Default_Par_1__RH_Vis_5,8.224468408819849e-06,90.0,55.0
2132,RH_Default_PFCv_2__RH_SomMot_6,8.221451717705834e-06,95.0,64.0
2131,LH_SomMot_6__LH_Vis_2,8.216381254061328e-06,15.0,2.0
2130,RH_Vis_7__LH_Cont_Cing_1,8.214167274585084e-06,57.0,37.0
2129,RH_Cont_Par_1__LH_DorsAttn_Post_6,8.204198496518042e-06,81.0,21.0
2128,RH_Vis_7__LH_SalVentAttn_Med_1,8.197703033431499e-06,57.0,28.0
2127,RH_SalVentAttn_TempOccPar_1__LH_Limbic_OFC_1,8.195490098061611e-06,74.0,31.0
2126,RH_Vis_1__LH_DorsAttn_Post_2,8.195124237024435e-06,51.0,17.0
2125,RH_Cont_PFCl_4__RH_Limbic_TempPole_1,8.184332136897407e-06,86.0,80.0
2124,RH_Cont_Par_2__RH_DorsAttn_Post_3,8.177530555904936e-06,82.0,69.0
2123,RH_Cont_Par_2__LH_Default_Temp_2,8.172063471305572e-06,82.0,39.0
2122,LH_DorsAttn_Post_5__LH_SomMot_5,8.155153594327392e-06,20.0,14.0
2121,RH_DorsAttn_Post_2__RH_DorsAttn_Post_1,8.140969216888415e-06,68.0,67.0
2120,LH_Cont_Cing_1__LH_SalVentAttn_ParOper_1,8.134553463605152e-06,37.0,24.0
2119,RH_SalVentAttn_FrOperIns_1__LH_Default_PFC_3,8.119744428416688e-06,76.0,44.0
2118,RH_DorsAttn_FEF_1__LH_Default_PFC_4,8.114098429679808e-06,73.0,45.0
2117,RH_Default_PFCv_2__LH_DorsAttn_Post_5,8.105902340348963e-06,95.0,20.0
2116,RH_Default_pCunPCC_2__RH_DorsAttn_PrCv_1,8.091201453151242e-06,100.0,72.0
2115,LH_Limbic_TempPole_1__LH_DorsAttn_Post_5,8.085959326326532e-06,32.0,20.0
2114,RH_SomMot_4__RH_Vis_7,8.083439645910506e-06,62.0,57.0
2113,RH_DorsAttn_Post_4__LH_DorsAttn_Post_6,8.07016848457258e-06,70.0,21.0
2112,LH_Default_PFC_4__LH_SalVentAttn_Med_2,8.065024301174835e-06,45.0,29.0
2111,RH_Default_PFCdPFCm_3__RH_SomMot_3,8.048882310442406e-06,98.0,61.0
2110,RH_DorsAttn_PrCv_1__LH_SalVentAttn_ParOper_1,8.029366385186795e-06,72.0,24.0
2109,LH_SalVentAttn_Med_3__LH_Vis_6,8.02459155102504e-06,30.0,6.0
2108,RH_SomMot_2__RH_Vis_5,8.008524386245991e-06,60.0,55.0
2107,RH_Default_PFCdPFCm_2__LH_Cont_Cing_1,8.006139416694326e-06,97.0,37.0
2106,RH_DorsAttn_FEF_1__LH_Cont_Cing_1,8.001859113234239e-06,73.0,37.0
2105,RH_Vis_6__LH_SomMot_6,7.9969198664241e-06,56.0,15.0
2104,RH_SomMot_2__RH_Vis_8,7.948638020292866e-06,60.0,58.0
2103,RH_Default_PFCdPFCm_1__LH_SomMot_1,7.925708801538284e-06,96.0,10.0
2102,RH_Cont_PFCl_1__LH_Vis_8,7.92128063410542e-06,83.0,8.0
2101,RH_Vis_6__RH_Vis_1,7.915934210691573e-06,56.0,51.0
2100,RH_Cont_Par_1__RH_SalVentAttn_TempOccPar_1,7.893022254929537e-06,81.0,74.0
2099,RH_DorsAttn_PrCv_1__LH_SalVentAttn_PFCl_1,7.869491772247604e-06,72.0,27.0
2098,RH_Default_Par_1__LH_Default_pCunPCC_2,7.839108415835405e-06,90.0,50.0
2097,RH_SalVentAttn_TempOccPar_1__LH_DorsAttn_Post_2,7.834050242278108e-06,74.0,17.0
2096,LH_Default_PFC_4__LH_DorsAttn_Post_1,7.833731726944684e-06,45.0,16.0
2095,LH_Default_pCunPCC_1__LH_DorsAttn_Post_3,7.831935911229392e-06,49.0,18.0
2094,LH_Default_pCunPCC_2__LH_Default_PFC_7,7.819847798728318e-06,50.0,48.0
2093,RH_SomMot_3__LH_Cont_pCun_1,7.816551831940475e-06,61.0,36.0
2092,RH_Cont_Par_2__LH_Vis_5,7.802806775422887e-06,82.0,5.0
2091,RH_SalVentAttn_Med_1__LH_Vis_2,7.796317583670926e-06,77.0,2.0
2090,RH_Cont_PFCmp_1__LH_Limbic_TempPole_2,7.79383651522577e-06,88.0,33.0
2089,RH_Cont_PFCl_1__RH_SomMot_7,7.787508375292001e-06,83.0,65.0
2088,LH_SalVentAttn_FrOperIns_1__LH_Vis_2,7.783570168643124e-06,25.0,2.0
2087,RH_Cont_PFCmp_1__LH_Vis_8,7.777959550463396e-06,88.0,8.0
2086,RH_SomMot_7__LH_Limbic_TempPole_1,7.72378654003021e-06,65.0,32.0
2085,LH_SalVentAttn_Med_3__LH_Vis_8,7.713719304870304e-06,30.0,8.0
2084,RH_Default_Par_1__RH_SalVentAttn_Med_1,7.701697175161532e-06,90.0,77.0
2083,RH_DorsAttn_Post_2__LH_Default_pCunPCC_2,7.700887546193403e-06,68.0,50.0
2082,RH_Cont_PFCl_2__LH_Vis_2,7.699110954392316e-06,84.0,2.0
2081,RH_Default_pCunPCC_1__LH_Default_PFC_6,7.687606118829331e-06,99.0,47.0
2080,RH_SalVentAttn_FrOperIns_1__RH_SomMot_1,7.680418587585617e-06,76.0,59.0
2079,RH_Cont_PFCl_1__RH_SomMot_2,7.672867075864552e-06,83.0,60.0
2078,RH_Default_Temp_1__RH_Vis_7,7.661826688062198e-06,91.0,57.0
2077,RH_SalVentAttn_Med_2__RH_Vis_5,7.657352997214368e-06,78.0,55.0
2076,RH_SomMot_8__LH_SalVentAttn_Med_2,7.649565062336817e-06,66.0,29.0
2075,RH_Vis_6__LH_Default_Par_1,7.648026539483392e-06,56.0,40.0
2074,RH_DorsAttn_PrCv_1__LH_DorsAttn_PrCv_1,7.642439944377953e-06,72.0,22.0
2073,RH_Vis_2__LH_DorsAttn_PrCv_1,7.64216842113208e-06,52.0,22.0
2072,RH_Vis_4__LH_SomMot_6,7.63766799860049e-06,54.0,15.0
2071,RH_Default_PFCdPFCm_3__LH_SalVentAttn_ParOper_1,7.629861280089678e-06,98.0,24.0
2070,RH_Cont_Cing_1__LH_Default_pCunPCC_1,7.614281108975692e-06,87.0,49.0
2069,RH_DorsAttn_Post_4__LH_Vis_8,7.60687517691398e-06,70.0,8.0
2068,RH_Default_PFCdPFCm_1__LH_Default_Temp_2,7.601694807604279e-06,96.0,39.0
2067,RH_SalVentAttn_FrOperIns_1__LH_Default_Par_1,7.572248222171862e-06,76.0,40.0
2066,RH_Default_pCunPCC_2__LH_Cont_Par_1,7.568650630314347e-06,100.0,34.0
2065,RH_DorsAttn_Post_3__LH_Cont_pCun_1,7.564532724113212e-06,69.0,36.0
2064,LH_Default_Temp_1__LH_DorsAttn_Post_5,7.56314450171154e-06,38.0,20.0
2063,RH_Vis_7__LH_Vis_9,7.5543705172008075e-06,57.0,9.0
2062,LH_Vis_9__LH_Vis_5,7.548349162369058e-06,9.0,5.0
2061,RH_DorsAttn_Post_1__LH_DorsAttn_Post_1,7.542063151090887e-06,67.0,16.0
2060,RH_DorsAttn_FEF_1__LH_SomMot_4,7.534256914661653e-06,73.0,13.0
2059,LH_Cont_Par_1__LH_Vis_8,7.515600020293704e-06,34.0,8.0
2058,RH_Cont_pCun_1__RH_Vis_3,7.501251023844146e-06,89.0,53.0
2057,RH_Vis_3__LH_SalVentAttn_PFCl_1,7.499698351704772e-06,53.0,27.0
2056,RH_Default_Temp_2__LH_Cont_Par_1,7.466896932242587e-06,92.0,34.0
2055,RH_Vis_7__LH_SomMot_5,7.458766866260263e-06,57.0,14.0
2054,LH_Limbic_TempPole_2__LH_DorsAttn_PrCv_1,7.4552992861617695e-06,33.0,22.0
2053,LH_SalVentAttn_Med_3__LH_Vis_5,7.441341019219588e-06,30.0,5.0
2052,RH_Default_PFCv_2__LH_DorsAttn_Post_1,7.434496408452365e-06,95.0,16.0
2051,LH_Default_PFC_4__LH_SalVentAttn_FrOperIns_1,7.433437729484449e-06,45.0,25.0
2050,RH_SalVentAttn_Med_2__LH_SomMot_1,7.4244141498443665e-06,78.0,10.0
2049,RH_Vis_1__LH_Default_Par_2,7.4233738058292144e-06,51.0,41.0
2048,LH_Default_pCunPCC_1__LH_Default_Temp_1,7.378962241381865e-06,49.0,38.0
2047,RH_Cont_Par_2__RH_DorsAttn_Post_1,7.37552524598703e-06,82.0,67.0
2046,LH_Default_PFC_3__LH_SomMot_4,7.371986110896005e-06,44.0,13.0
2045,RH_Cont_PFCmp_1__RH_DorsAttn_PrCv_1,7.36965141115949e-06,88.0,72.0
2044,RH_Cont_Par_2__LH_DorsAttn_Post_2,7.363773235695155e-06,82.0,17.0
2043,LH_Default_PFC_6__LH_Vis_7,7.352596617610842e-06,47.0,7.0
2042,LH_SalVentAttn_PFCl_1__LH_SomMot_4,7.349774641833082e-06,27.0,13.0
2041,LH_Cont_Cing_1__LH_Cont_pCun_1,7.348753829428656e-06,37.0,36.0
2040,RH_SomMot_2__LH_Default_PFC_2,7.345068576552537e-06,60.0,43.0
2039,RH_Vis_1__LH_Default_PFC_7,7.344358338369136e-06,51.0,48.0
2038,LH_Limbic_TempPole_2__LH_DorsAttn_Post_3,7.3435755181140045e-06,33.0,18.0
2037,RH_Default_Temp_3__LH_SalVentAttn_FrOperIns_1,7.32946252143069e-06,93.0,25.0
2036,LH_DorsAttn_PrCv_1__LH_SomMot_1,7.322011437255142e-06,22.0,10.0
2035,RH_Cont_PFCmp_1__RH_SalVentAttn_Med_1,7.319707641183876e-06,88.0,77.0
2034,RH_Cont_PFCmp_1__RH_SomMot_5,7.309815450193956e-06,88.0,63.0
2033,RH_SalVentAttn_Med_1__LH_Vis_8,7.309382763075593e-06,77.0,8.0
2032,RH_Default_pCunPCC_1__LH_Vis_8,7.304952357868543e-06,99.0,8.0
2031,RH_DorsAttn_Post_4__LH_SomMot_6,7.300782725671972e-06,70.0,15.0
2030,LH_DorsAttn_PrCv_1__LH_DorsAttn_Post_1,7.284830591877109e-06,22.0,16.0
2029,RH_Cont_PFCl_1__LH_SalVentAttn_Med_2,7.282888111066838e-06,83.0,29.0
2028,RH_Cont_PFCmp_1__RH_SomMot_7,7.280232679170895e-06,88.0,65.0
2027,RH_DorsAttn_Post_1__LH_Default_Par_2,7.27839257350155e-06,67.0,41.0
2026,RH_DorsAttn_PrCv_1__LH_Default_PFC_7,7.265542076191678e-06,72.0,48.0
2025,RH_DorsAttn_Post_3__LH_SomMot_3,7.2634251537454736e-06,69.0,12.0
2024,RH_SalVentAttn_FrOperIns_1__RH_Vis_3,7.261412994448661e-06,76.0,53.0
2023,RH_DorsAttn_FEF_1__RH_SomMot_6,7.246276889146676e-06,73.0,64.0
2022,RH_Vis_5__LH_Vis_6,7.237378018750961e-06,55.0,6.0
2021,RH_SomMot_3__LH_Limbic_TempPole_1,7.210510315875921e-06,61.0,32.0
2020,LH_Cont_PFCl_1__LH_DorsAttn_Post_1,7.204916382908987e-06,35.0,16.0
2019,RH_Default_PFCdPFCm_1__RH_Vis_7,7.20467507704761e-06,96.0,57.0
2018,RH_SalVentAttn_TempOccPar_1__LH_Default_PFC_4,7.190511704865932e-06,74.0,45.0
2017,RH_SomMot_4__LH_Vis_1,7.1757247735701715e-06,62.0,1.0
2016,RH_Default_PFCdPFCm_1__LH_SalVentAttn_ParOper_1,7.172040822478052e-06,96.0,24.0
2015,RH_DorsAttn_Post_2__LH_SomMot_1,7.164014141533346e-06,68.0,10.0
2014,LH_DorsAttn_PrCv_1__LH_SomMot_5,7.159228627397123e-06,22.0,14.0
2013,RH_SalVentAttn_FrOperIns_1__RH_DorsAttn_Post_1,7.145227261600336e-06,76.0,67.0
2012,RH_SalVentAttn_Med_1__LH_Default_PFC_4,7.136314555853373e-06,77.0,45.0
2011,RH_SomMot_6__LH_Default_PFC_6,7.134573064722252e-06,64.0,47.0
2010,LH_Default_PFC_7__LH_SalVentAttn_ParOper_1,7.131531493294463e-06,48.0,24.0
2009,RH_Default_Temp_3__RH_SomMot_7,7.096349183551803e-06,93.0,65.0
2008,RH_Cont_Par_2__RH_DorsAttn_Post_4,7.092924527664784e-06,82.0,70.0
2007,RH_SalVentAttn_Med_2__LH_SomMot_4,7.091489068176491e-06,78.0,13.0
2006,RH_DorsAttn_FEF_1__LH_Default_PFC_2,7.028234811623244e-06,73.0,43.0
2005,RH_Cont_PFCl_2__LH_DorsAttn_Post_1,7.012938894819187e-06,84.0,16.0
2004,RH_Default_pCunPCC_1__LH_Default_Temp_2,6.97123359179613e-06,99.0,39.0
2003,RH_Default_PFCdPFCm_2__LH_Vis_8,6.966876846338719e-06,97.0,8.0
2002,LH_Default_Temp_1__LH_Vis_8,6.946067144610083e-06,38.0,8.0
2001,RH_Cont_PFCl_1__RH_SomMot_4,6.944412668562456e-06,83.0,62.0
2000,RH_Default_Par_1__RH_DorsAttn_FEF_1,6.93010731724563e-06,90.0,73.0
1999,RH_Cont_Par_2__LH_Limbic_TempPole_1,6.926406754164914e-06,82.0,32.0
1998,RH_Vis_7__LH_SomMot_6,6.925603999264126e-06,57.0,15.0
1997,RH_Default_Temp_3__RH_SomMot_2,6.917162762924814e-06,93.0,60.0
1996,RH_Default_Temp_1__LH_Default_Par_2,6.916544143025749e-06,91.0,41.0
1995,RH_Cont_PFCl_2__RH_Cont_Par_1,6.8875132670688516e-06,84.0,81.0
1994,RH_Cont_PFCl_2__LH_Vis_8,6.882741162049057e-06,84.0,8.0
1993,RH_Default_PFCv_1__RH_SalVentAttn_TempOccPar_1,6.8796193034929245e-06,94.0,74.0
1992,RH_DorsAttn_Post_4__RH_Vis_2,6.873062698259594e-06,70.0,52.0
1991,RH_Default_pCunPCC_2__LH_DorsAttn_FEF_1,6.8563720421144775e-06,100.0,23.0
1990,RH_Cont_PFCl_4__LH_DorsAttn_Post_1,6.84097765389284e-06,86.0,16.0
1989,RH_Default_Temp_1__RH_Cont_pCun_1,6.8403995050896305e-06,91.0,89.0
1988,RH_Cont_Cing_1__LH_SomMot_3,6.829228741872092e-06,87.0,12.0
1987,RH_Cont_PFCl_3__LH_Default_Par_1,6.828052755805687e-06,85.0,40.0
1986,LH_Default_PFC_2__LH_Vis_5,6.809223105576051e-06,43.0,5.0
1985,LH_Default_PFC_4__LH_Vis_9,6.808070422663438e-06,45.0,9.0
1984,RH_SalVentAttn_Med_1__LH_Default_pCunPCC_2,6.80701150496056e-06,77.0,50.0
1983,RH_SalVentAttn_Med_2__LH_SomMot_5,6.798863006226879e-06,78.0,14.0
1982,LH_Default_Temp_2__LH_Cont_PFCl_1,6.795190901419339e-06,39.0,35.0
1981,RH_SomMot_6__LH_SomMot_3,6.794470665660866e-06,64.0,12.0
1980,LH_Default_PFC_5__LH_DorsAttn_Post_5,6.793176749224522e-06,46.0,20.0
1979,RH_Cont_Par_2__LH_Cont_Par_1,6.7887933444725975e-06,82.0,34.0
1978,RH_Cont_PFCl_1__RH_SalVentAttn_TempOccPar_2,6.779643053052699e-06,83.0,75.0
1977,RH_Cont_Cing_1__LH_SalVentAttn_FrOperIns_2,6.776974158929524e-06,87.0,26.0
1976,RH_SalVentAttn_Med_2__RH_Vis_4,6.7727049633195236e-06,78.0,54.0
1975,RH_SomMot_1__LH_Cont_pCun_1,6.769339873455045e-06,59.0,36.0
1974,LH_Default_Par_2__LH_SalVentAttn_Med_1,6.765686403602201e-06,41.0,28.0
1973,LH_SomMot_2__LH_Vis_1,6.746273437648312e-06,11.0,1.0
1972,RH_DorsAttn_Post_5__RH_SomMot_7,6.7445638479571875e-06,71.0,65.0
1971,RH_SalVentAttn_Med_2__RH_Vis_8,6.742764049936744e-06,78.0,58.0
1970,RH_Default_Temp_1__RH_Limbic_OFC_1,6.738996554396907e-06,91.0,79.0
1969,LH_DorsAttn_Post_2__LH_Vis_4,6.731055218308357e-06,17.0,4.0
1968,RH_Default_PFCv_1__LH_DorsAttn_PrCv_1,6.7157959186858535e-06,94.0,22.0
1967,RH_Vis_3__LH_Default_Par_2,6.703873489803068e-06,53.0,41.0
1966,RH_SomMot_8__LH_Default_Temp_2,6.683642766705992e-06,66.0,39.0
1965,LH_Limbic_TempPole_1__LH_SalVentAttn_PFCl_1,6.683459350806816e-06,32.0,27.0
1964,LH_Default_PFC_6__LH_SomMot_4,6.6806238547837015e-06,47.0,13.0
1963,LH_Default_Temp_1__LH_Limbic_TempPole_2,6.678792585179274e-06,38.0,33.0
1962,RH_Vis_6__LH_DorsAttn_Post_4,6.678124181404016e-06,56.0,19.0
1961,RH_Vis_6__LH_Vis_9,6.670101504919204e-06,56.0,9.0
1960,RH_Vis_6__LH_SomMot_3,6.669094465525003e-06,56.0,12.0
1959,LH_Cont_pCun_1__LH_Vis_5,6.666532249928787e-06,36.0,5.0
1958,RH_Cont_PFCmp_1__LH_Default_PFC_1,6.665092052813658e-06,88.0,42.0
1957,RH_SalVentAttn_TempOccPar_1__RH_Vis_3,6.664748375221208e-06,74.0,53.0
1956,LH_Default_Temp_1__LH_DorsAttn_Post_3,6.644244404432063e-06,38.0,18.0
1955,LH_Default_PFC_5__LH_Cont_pCun_1,6.643624701493685e-06,46.0,36.0
1954,RH_Default_pCunPCC_2__RH_SomMot_1,6.642383279410552e-06,100.0,59.0
1953,LH_Default_PFC_1__LH_Vis_3,6.638641123600319e-06,42.0,3.0
1952,LH_Default_PFC_3__LH_DorsAttn_Post_2,6.636213278635072e-06,44.0,17.0
1951,RH_SalVentAttn_TempOccPar_1__RH_SomMot_7,6.62941165632648e-06,74.0,65.0
1950,RH_DorsAttn_FEF_1__RH_SomMot_8,6.628776827124988e-06,73.0,66.0
1949,RH_Cont_PFCl_3__RH_SalVentAttn_Med_1,6.628386760828234e-06,85.0,77.0
1948,RH_Default_pCunPCC_2__RH_DorsAttn_Post_4,6.624467421297726e-06,100.0,70.0
1947,RH_DorsAttn_PrCv_1__RH_SomMot_6,6.621869630165701e-06,72.0,64.0
1946,LH_Default_Par_1__LH_Vis_1,6.610857369713916e-06,40.0,1.0
1945,RH_Default_Temp_3__LH_Limbic_OFC_1,6.590442356931996e-06,93.0,31.0
1944,RH_Default_PFCv_2__LH_Vis_9,6.566535129974681e-06,95.0,9.0
1943,RH_Cont_Par_1__LH_Vis_3,6.56594425059666e-06,81.0,3.0
1942,RH_Vis_3__LH_DorsAttn_Post_5,6.5586918122395205e-06,53.0,20.0
1941,RH_Default_pCunPCC_2__LH_Vis_3,6.5446882308276216e-06,100.0,3.0
1940,RH_SalVentAttn_Med_1__LH_SalVentAttn_FrOperIns_1,6.539091323963747e-06,77.0,25.0
1939,RH_Cont_Par_2__LH_SalVentAttn_FrOperIns_1,6.516434687053901e-06,82.0,25.0
1938,RH_Default_PFCdPFCm_2__RH_DorsAttn_Post_4,6.494462235338606e-06,97.0,70.0
1937,RH_SalVentAttn_Med_2__LH_Vis_3,6.491232108059174e-06,78.0,3.0
1936,RH_SalVentAttn_TempOccPar_2__LH_SomMot_5,6.490214777968733e-06,75.0,14.0
1935,RH_Limbic_OFC_1__LH_DorsAttn_Post_5,6.481758824756404e-06,79.0,20.0
1934,RH_SalVentAttn_Med_1__LH_Vis_7,6.476824648174929e-06,77.0,7.0
1933,LH_DorsAttn_Post_6__LH_Vis_7,6.464661601366315e-06,21.0,7.0
1932,LH_Cont_Cing_1__LH_SomMot_4,6.456272372778433e-06,37.0,13.0
1931,RH_Cont_Par_1__RH_SalVentAttn_Med_1,6.440324249136769e-06,81.0,77.0
1930,RH_Cont_Par_2__LH_Default_Par_1,6.436864937945191e-06,82.0,40.0
1929,RH_Default_Temp_2__LH_DorsAttn_Post_1,6.420967726405393e-06,92.0,16.0
1928,RH_SomMot_2__LH_Default_Par_1,6.401850548913193e-06,60.0,40.0
1927,RH_Cont_PFCl_3__LH_DorsAttn_Post_4,6.394356468083437e-06,85.0,19.0
1926,RH_DorsAttn_Post_1__LH_Limbic_TempPole_1,6.364088042582565e-06,67.0,32.0
1925,RH_Default_Temp_3__RH_Default_Par_1,6.347650641537638e-06,93.0,90.0
1924,RH_Cont_Par_1__LH_SalVentAttn_Med_1,6.341851744614779e-06,81.0,28.0
1923,LH_Limbic_TempPole_2__LH_SomMot_2,6.321419944575717e-06,33.0,11.0
1922,RH_SalVentAttn_TempOccPar_1__LH_Default_Temp_2,6.3176673447203e-06,74.0,39.0
1921,RH_Default_PFCv_1__RH_Default_Par_1,6.314503825191174e-06,94.0,90.0
1920,RH_Default_PFCv_1__LH_SomMot_2,6.308824631329832e-06,94.0,11.0
1919,LH_Cont_pCun_1__LH_SalVentAttn_PFCl_1,6.297685680582308e-06,36.0,27.0
1918,RH_SomMot_6__LH_DorsAttn_Post_2,6.296311059104439e-06,64.0,17.0
1917,RH_Vis_6__RH_Vis_3,6.288523746837401e-06,56.0,53.0
1916,RH_SomMot_6__LH_DorsAttn_Post_5,6.287511608185679e-06,64.0,20.0
1915,RH_DorsAttn_Post_1__LH_Default_Temp_2,6.2684286310137475e-06,67.0,39.0
1914,RH_DorsAttn_Post_1__LH_DorsAttn_PrCv_1,6.266172051799945e-06,67.0,22.0
1913,LH_Default_PFC_6__LH_Vis_8,6.259408005216298e-06,47.0,8.0
1912,LH_Default_PFC_5__LH_Vis_8,6.258751633770845e-06,46.0,8.0
1911,RH_Cont_PFCmp_1__LH_Default_pCunPCC_2,6.2530199667279315e-06,88.0,50.0
1910,RH_Default_PFCdPFCm_2__LH_Vis_2,6.228136455042703e-06,97.0,2.0
1909,RH_DorsAttn_Post_2__LH_Vis_2,6.2121321275677005e-06,68.0,2.0
1908,RH_Default_PFCdPFCm_1__LH_SomMot_2,6.2074152840757375e-06,96.0,11.0
