,0
593,0.16932283356981936
594,0.5311961900796014
595,0.6392662061943989
596,0.5137534786994805
597,0.3628815913173511
598,0.3392665420404114
599,0.41244514987426667
600,0.3617715839712848
601,0.499711989053302
602,0.4657742929075346
603,0.2720514228208987
604,0.22228790570808166
605,0.11680093938539747
606,-0.25948510171536504
607,-0.46251292306047664
608,-0.5575432548954243
609,-0.5278557860430593
610,-0.32399831976929433
611,0.04814214770222257
612,0.3757927631952466
613,0.452216581216632
614,0.292208300237389
615,0.23199175261533275
616,0.27395442548727666
617,0.33571353037049767
618,0.4546235932992719
619,0.507584306823357
620,0.48151316446734055
621,0.47721635838252596
622,0.43897928537831926
623,0.25361329672266086
624,0.1294347025791843
625,0.10708317087000718
626,-0.24005189320490275
627,-0.3598289238064958
628,-0.35865781847374456
629,-0.2757933938487125
630,-0.10436150096546995
631,0.020584961007898462
632,-0.06753316092951309
633,-0.06426192272416686
634,-0.2698488224095957
635,-0.2933557601737963
636,-0.10998636580217289
637,-0.018138135507051005
638,-0.1749772544383635
639,-0.11239218279774178
640,0.2103453259527978
641,0.33279814939579394
642,0.3295867414740518
643,0.1554132824715807
644,0.08151293359991128
645,0.24654952339352926
646,0.28169386523425083
647,0.3342305167212479
648,0.38534993348073393
649,0.2949836555629038
650,-0.03360941806673177
651,-0.2595752079118854
652,-0.31798712812564855
653,-0.2526808388823126
654,-0.11571566027159369
655,0.12910975372596364
656,0.41334848955102144
657,0.11261975150217077
658,-0.14592666271088822
659,0.12630796394977764
660,0.16098703525527652
661,0.20061975820480418
662,0.08794873430966597
663,0.3256812098360296
664,0.46732660845906715
665,0.3919136314304064
666,0.1646116248345067
667,-0.07237439322799478
668,-0.07859435462287381
669,0.008516018509836692
670,0.0072190435349206985
671,-0.0768740080666143
672,0.055563370850420235
673,0.22904949101879182
674,0.2579556675359918
675,0.23832243425156618
676,0.2429978012364747
677,0.24639466365256563
678,0.30054208413592687
679,0.4151824427068811
680,0.3330842252070174
681,0.39414843755933227
682,0.49242939314466466
683,0.5826116823897739
684,0.5728499018276856
685,0.6240504631086032
686,0.5950682418939561
687,0.49600651795015366
688,0.20769238768906825
689,0.3148481643621024
690,0.6315131041249135
691,0.5951985273916202
692,0.4478441441759717
693,0.3961621096148666
694,0.38869555482464446
695,0.14680171877486645
696,0.09448984284902764
697,0.24690475156971126
698,0.08241216283983131
699,-0.022729251412992122
700,-0.12301172649041356
701,-0.41414977722741064
702,-0.5587194663608007
703,-0.6285653775200057
704,-0.5704917492692695
705,-0.3141202138327544
706,-0.030331736852627366
707,0.2555757201940934
708,0.3654882621202732
709,0.2739580185039629
710,0.22201078881685762
711,0.2520069913547118
712,0.30110462705197943
713,0.40565141136986566
714,0.4962595857564062
715,0.48408701803988424
716,0.5012405437436511
717,0.5191331328732524
718,0.4443153168720871
719,0.26369493907249103
720,0.09248403402623893
721,-0.043287376307829854
722,-0.03076254744743063
723,-0.0970795374693718
724,-0.24549385052407693
725,-0.23790067439172782
726,-0.04908755551967407
727,0.0906982463388445
728,0.0643078651601712
729,-0.13743938866328487
730,-0.24783388261099754
731,-0.2957239752043957
732,-0.07856495716933867
733,-0.009369156308873132
734,0.10513397209130734
735,0.4141572681458127
736,0.5002205183528473
737,0.6092532966917369
738,0.6592004900716008
739,0.644949692825591
740,0.6320169278991143
741,0.5722297838491186
742,0.4202051553520182
743,0.14839272240519932
744,0.4894027419140983
745,0.5799416337343576
746,0.49454674908484053
747,0.39200437985775466
748,0.3578482214831242
749,0.32152053143378584
750,-0.02587825374795166
751,-0.005170206519460974
752,-0.02681838530878603
753,-0.12672695980687226
754,-0.21222604188128796
755,-0.4799331291731972
756,-0.5841172102476448
757,-0.6126350304737906
758,-0.4497560690337825
759,-0.3038784912313817
760,-0.10267509907409646
761,0.1780763670254736
762,0.32940399655176916
763,0.33994789683454607
764,0.26866278476034794
765,0.23756965088948093
766,0.2203522940588167
767,0.24138913895021988
768,0.3388735228017538
769,0.42250868181552637
770,0.4663849801827364
771,0.5079944415577271
772,0.4892643307151834
773,0.36394425367426897
774,0.08585114279241708
775,-0.04108563552700088
776,-0.038479371907622774
777,0.06035260457064852
778,0.03293321068427814
779,-0.058021965193258446
780,0.03976057852058232
781,0.18857020107941153
782,0.14485860228024763
783,0.07852286792162062
784,-0.021509430187097753
785,-0.2834797959767485
786,-0.23993329220878454
787,0.06407654908182218
788,0.19987302826991482
789,0.5037880543229777
790,0.5516075911527192
791,0.6414019913761376
792,0.6494152538913821
793,0.6153833114235124
794,0.6019358142901882
795,0.5674736375964328
796,0.3609377666822364
797,0.2695494303022606
798,0.4448815169236753
799,0.44785574956158664
800,0.3971854697325536
801,0.3081694422800678
802,0.19889426792362183
803,0.14849232598394685
804,0.03448035028091596
805,0.10007833294770557
806,0.010203575672926964
807,-0.10459956364778301
808,-0.3977381649381941
809,-0.5427545700256959
810,-0.502057598611512
811,-0.3449588152779793
812,-0.27368131727339234
813,-0.16872505620757738
814,0.1433577043540833
815,0.3533476395137815
816,0.41840084765516905
817,0.3217217083588524
818,0.20294714765105207
819,0.02674214509749454
820,-0.037912546705045534
821,0.03123894472590447
822,0.25891460643992315
823,0.34754295493427845
824,0.3995239317093626
825,0.44117413555273627
826,0.4156222807644028
827,0.3283784863995647
828,0.03882957605280879
829,-0.12405510327464195
830,-0.10447461517971147
831,0.057956954845314386
832,0.10623789990019901
833,0.10984491962425003
834,0.05692450226889283
835,0.037200311704151806
836,0.0736997840270072
837,0.13303475196781023
838,-0.013029999747352911
839,-0.10482646614279774
840,0.05967995742093841
841,0.28140346815569345
842,0.47375806888517297
843,0.5215730014196724
844,0.5985854983990045
845,0.5981766335384772
846,0.574404725085957
847,0.577647598566059
848,0.5403786815897097
849,0.31881974651813727
850,0.33933202819292513
851,0.41002024151912053
852,0.38311561181255627
853,0.2915823246259021
854,0.07316971962647283
855,-0.12078532548670567
856,0.014636637966618146
857,0.1610270096446205
858,0.16607730196343765
859,0.053884399748960476
860,-0.17976446253842707
861,-0.4017067303855802
862,-0.4263218494403547
863,-0.3309022248535572
864,-0.2740885930117304
865,-0.18730202754296024
866,0.1273844834607675
867,0.33235210464482834
868,0.4155933459539298
869,0.36039010059285503
870,0.10097338822377443
871,-0.23658027051962852
872,-0.33153353577639705
873,-0.27282811587788075
874,-0.003900609787176969
875,0.21766735964545647
876,0.2947365139291251
877,0.35608627070164706
878,0.420654071317065
879,0.44766621529816214
880,0.29550003163790706
881,0.03251399070959642
882,-0.09637969466298218
883,0.021425197669126265
884,0.13139596274747686
885,-0.0052677924438655046
886,-0.1626420841466155
887,-0.1693157066229171
888,-0.015459934793167134
889,0.11397004847162791
890,0.14454741360473455
891,0.1559833932615819
892,0.18337046592551892
893,0.15922923001792644
894,0.4332674582979557
895,0.4173611739022075
896,0.4488787275738654
897,0.49596888023106545
898,0.5615339075322252
899,0.5790452639183755
900,0.4893405287727969
901,0.35575975718034053
902,0.34039599121242287
903,0.3447060500365273
904,0.25502921684983015
905,0.08027145242473308
906,-0.2027380078527989
907,-0.17894601012384337
908,0.007294886087481302
909,0.2158647695012941
910,0.1057164831921517
911,-0.15357662697591828
912,-0.3821847764574833
913,-0.5352202306737468
914,-0.5211226226363125
915,-0.3871065990217351
916,-0.22077508670161067
917,0.1385419304694958
918,0.3140186532425713
919,0.3743255449308112
920,0.310852882512871
921,-0.15765870763668727
922,-0.4003248639615017
923,-0.4627079944922917
924,-0.3522421396805582
925,-0.021478283280797462
926,0.21832853078697886
927,0.30234632548295337
928,0.35654256638662307
929,0.40041757627054847
930,0.430073265227624
931,0.38402059374322045
932,0.2335058805081862
933,0.22274124963117667
934,0.2546053580905931
935,0.27799698962683916
936,0.02824534508289746
937,-0.0662030933664593
938,-0.05254580527013265
939,0.029863404804198624
940,0.10343227885037354
941,0.169315565318975
942,0.20543844772623027
943,0.22403480456753908
944,0.2129713606734989
945,0.36769306926160045
946,0.29699322728769895
947,0.24141429847145227
948,0.27916986199592075
949,0.5009889035515536
950,0.5115482425158088
951,0.41381903340241094
952,0.316274583087472
953,0.2729290837812859
954,0.24106251377504867
955,0.13383489076324354
956,-0.01708975677122782
957,-0.13044386683945167
958,-0.1497392438112944
959,0.039735918109723385
960,0.20342108136775358
961,-0.05333403777347439
962,-0.3866153090276321
963,-0.5981704607850606
964,-0.6585318706426189
965,-0.5804917309918567
966,-0.38330888007954644
967,-0.006110341155984175
968,0.23138684224256204
969,0.2774544626447287
970,0.06395271514070121
971,-0.3632914806057242
972,-0.4611050512780689
973,-0.4311883944641689
974,-0.22672711690161412
975,0.12112022933450865
976,0.31222921914148566
977,0.3632061778668083
978,0.37703431003244764
979,0.42242939064362056
980,0.45284165756233813
981,0.380879051555975
982,0.18026484844593735
983,0.13829615397975342
984,0.3647644843895999
985,0.35293462289356914
986,0.09607331865910383
987,0.18116216026559354
988,0.005861555876972396
989,0.021187049485261386
990,0.1459040262421245
991,0.2742218104057169
992,0.24619609994006028
993,0.21742911287160546
994,0.2699348239356242
995,0.08530785221144147
996,0.023805078592563797
997,0.11790289932145442
998,0.31493596139276686
999,0.41499323285579787
1000,0.36510037003638807
1001,0.3066055209232501
1002,0.23738860640110282
1003,0.24027781934278483
1004,0.2500849057165993
1005,0.14075957187381802
1006,-0.042223332302075416
1007,-0.14971460414130439
1008,0.018612192674931246
1009,0.2857163805152423
1010,0.24658616509388354
1011,-0.07925255093446887
1012,-0.3950824682834541
1013,-0.5958087256166932
1014,-0.6025439214948126
1015,-0.49319915426239747
1016,-0.2553425958182525
1017,0.10295395224510467
1018,0.15004533315719973
1019,-0.08006826974483965
1020,-0.40096171275338466
1021,-0.4611595011339796
1022,-0.38055319123956866
1023,-0.101425045482733
1024,0.2223782203044359
1025,0.3462099783002389
1026,0.3614841328632746
1027,0.3523236261891619
1028,0.41919444956472046
1029,0.47333607937499855
1030,0.40338924305640095
1031,0.2233540054762919
1032,0.069379094728331
1033,0.1080677221304263
1034,0.2735825071504146
1035,0.09615389682969644
1036,0.1694116380245746
1037,-0.08279132842859369
1038,-0.07441232454531271
1039,0.17046326101262024
1040,0.30888520745054465
1041,0.24387612095207295
1042,0.2181303156761017
1043,0.30908729090407594
1044,-0.11044972342395304
1045,0.058263543351203276
1046,0.24841525874462894
1047,0.3699217641854008
1048,0.2786559263988223
1049,0.17245056315387713
1050,0.09742763935560934
1051,0.1811107788082208
1052,0.30340893829718885
1053,0.23992022586699766
1054,-0.04825377827254408
1055,-0.23375195937140406
1056,-0.04774332819228816
1057,0.28413233529129095
1058,0.39160599531794904
1059,0.29618033191619003
1060,0.09668043869235916
1061,-0.04138567139896536
1062,-0.2955535058229929
1063,-0.3919544647633175
1064,-0.29528400003943556
1065,-0.028223897540192555
1066,0.11107905826456352
1067,0.023688860929235757
1068,-0.26098484563106267
1069,-0.36131563293922137
1070,-0.26420147509090813
1071,-0.05044473439931286
1072,0.21814256642589927
1073,0.32644307310307935
1074,0.31761905569245624
1075,0.31857584493678115
1076,0.38088870721766077
1077,0.42525832351879883
1078,0.329979531777237
1079,0.18909856850681828
1080,0.07325054742107977
1081,-0.05419177252493513
1082,-0.00991423575099791
1083,0.051438870283335235
1084,-0.030937263374053694
1085,-0.21665023215078155
1086,-0.08163953882222973
1087,0.14711632344144265
1088,0.26192577707655934
1089,0.2372195285037501
1090,0.25169218970755364
1091,0.344011544885079
1092,-0.013752569512830307
1093,0.20961126145197928
1094,0.3433900143018351
1095,0.243553026197497
1096,-0.04858180275026514
1097,-0.20223205420035775
1098,-0.1291528733668952
1099,0.16126719741227993
1100,0.26816598597771196
1101,-0.10822999454637587
1102,-0.43367644981670733
1103,-0.34149270021096273
1104,0.16761879831238038
1105,0.4175019648076172
1106,0.4088447864965315
1107,0.2796166524915647
1108,0.34416850249966874
1109,0.3645805073503814
1110,0.22057478849247278
1111,0.043351575054636035
1112,-0.006659002670952831
1113,-0.04054378730663048
1114,0.14043747237953327
1115,0.13975692117251054
1116,-0.08662234734206598
1117,-0.09939464986067567
1118,-0.07708500845836665
1119,-0.009282766345155858
1120,0.05143251403299453
1121,0.1381385992367305
1122,0.279190043361258
1123,0.3422368933145347
1124,0.35566197262436455
1125,0.23527447646029565
1126,0.11419534434851265
1127,0.02851440815802765
1128,-0.12695630475453343
1129,-0.179891413543865
1130,-0.02778624776760353
1131,-0.27090754935478495
1132,-0.4392641437366547
1133,-0.05631822885796804
1134,0.21044404696801128
1135,0.23782929371079825
1136,0.23601141341828732
1137,0.32791367277438355
1138,0.41043723596780307
1139,-0.09143506586173919
1140,-0.38252396093027
1141,-0.44890521176757114
1142,-0.17318463597091913
1143,0.12805936726259298
1144,-0.06276878850590004
1145,-0.5251033365165747
1146,-0.5962800663076849
1147,-0.15605311226609903
1148,0.33567391484452047
1149,0.3868215814617128
1150,0.20981105768696745
1151,0.33202735870710764
1152,0.5303895251042698
1153,0.5246458516468157
1154,0.5289533834325997
1155,0.46039138862456397
1156,0.009777476751769794
1157,-0.06785312512269445
1158,0.2568827411749096
1159,0.18004246529828835
1160,0.04555088838568356
1161,-0.12807359111545868
1162,-0.2651572684291791
1163,-0.4129260960810768
1164,-0.2281746240223161
1165,0.16058573375164334
1166,0.29555111360527586
1167,0.26020146134203626
1168,0.06031506888850661
1169,0.018008104659240496
1170,-0.00797299103732064
1171,-0.20468579324919506
1172,-0.3009960445205025
1173,-0.02166668211827687
1174,-0.2515296278777036
1175,-0.573092476686125
1176,-0.2891022534584196
1177,0.14636469721412004
1178,0.2699833948574834
1179,0.29784452433884634
1180,0.4349842618016242
1181,0.41549912795662347
1182,-0.53405546447301
1183,-0.43456338529294913
1184,-0.08238601883309182
1185,-0.05877780917097488
1186,-0.4581287680073859
1187,-0.6103860027223669
1188,-0.4167307448213899
1189,0.19545454723656133
1190,0.2945012282360959
1191,0.1397502127458034
1192,0.17461794180149207
1193,0.5104225553910948
1194,0.6164224335164649
1195,0.6478587884739303
1196,0.6475416717280343
1197,0.3584851113306073
1198,-0.1111250663463831
1199,-0.07358653191488856
1200,0.2815900638974099
1201,0.16746718945535963
1202,-0.13157652459274058
1203,-0.37446267021999763
1204,-0.5479777514136243
1205,-0.42466116844162055
1206,0.014988178029441199
1207,0.2359605638370582
1208,0.17154889652346683
1209,-0.09339677344654634
1210,-0.1405117012817688
1211,-0.043933114396620586
1212,-0.21309705655587413
1213,-0.37710846604304377
1214,-0.05383295605542936
1215,-0.07895234186068935
1216,-0.5385134787926101
1217,-0.45138037058938507
1218,-0.13758794730677318
1219,0.1858109673061103
1220,0.4026945099649239
