Subject,ConvMMI,PCC,SMA,VSTR,Kolling,M1,VMPFC
101,0.00494684393213266,8094.66857185487,9118.66416666406,5441.09232790083,9517.14660284924,13375.9135851738,9320.60617794161
101,0.00359549894638467,8060.22852981344,9074.6640769618,5427.28578543904,9448.49623236225,13292.9653739386,9319.04418672889
101,0.00229042837281853,8053.08402234993,9049.91654631451,5452.14096174808,9446.00125117166,13249.4949481671,9258.7553075944
101,0.00123150446195843,8081.11931197766,9070.28990783142,5434.88848829208,9494.94497459996,13248.638772383,9291.51455819116
101,0.000471843779252339,8095.51337411043,9097.54254310399,5446.90922451548,9537.97439204146,13303.276147913,9355.74102311416
101,-6.38384908396732e-06,8110.51618303571,9086.20783583431,5448.95969117096,9510.30486874205,13285.7004404965,9381.33518115442
101,-0.000284351942313351,8128.88865749396,9076.98712909386,5446.27394498332,9481.41849626113,13256.7838915529,9374.86523318624
101,-0.000425093478317082,8120.64516985806,9082.9730272734,5439.77387369606,9465.5233611325,13263.2525201781,9355.65018219657
101,-0.000227212151988311,8105.93701505721,9093.59558186083,5425.36600051335,9459.89250908041,13299.7428861873,9314.1962695471
101,0.00272973921339836,8058.55839318585,9063.58566487549,5413.27457736692,9420.9279417703,13285.2102478549,9287.09995441123
101,0.0110085230784576,8053.78047303863,9069.88334700039,5422.00950495601,9415.10036860396,13315.8007449071,9276.24622391871
101,0.0238029012818092,8075.94650221006,9105.99310856045,5433.6541803778,9453.96068695183,13368.2894187992,9301.48525368831
101,0.0380884283496166,8114.68922296416,9124.00286099394,5432.19857799805,9469.31037870958,13420.2631382086,9291.92516864476
101,0.0510255811451008,8114.44801546142,9113.95289634718,5443.4828459873,9492.73814289929,13440.6896318832,9296.76653558658
101,0.0608820466031606,8105.43568038113,9137.13017204854,5435.4585590821,9502.26115174746,13447.5469868108,9316.03230502035
101,0.0649391497485192,8115.6208242981,9177.24008193979,5452.07682356484,9505.47952043301,13481.4027085698,9325.45374661997
101,0.0610539604843955,8132.52294909035,9157.20956665796,5436.41902177355,9487.76660260863,13464.4584032368,9309.87158579564
101,0.0506951846893952,8127.88655185931,9102.38530432713,5438.76661559078,9504.8634227391,13421.8806324494,9339.36815306651
101,0.037518143273739,8138.63873344383,9084.63895300071,5452.28140222763,9532.60004325748,13353.907002593,9389.34622072888
101,0.0248410206129846,8147.00238949968,9099.47768113993,5459.99984068878,9529.30680094445,13338.2884530179,9377.09702670499
101,0.0145070733244284,8133.21864461394,9127.30789948579,5455.89691591812,9569.47471032656,13265.5732061924,9458.34221492062
101,0.00700340398845222,8149.33072363467,9162.89851420618,5437.78762824762,9584.01064306667,13281.3542348313,9490.19361773116
101,0.00202591957643334,8179.13719265021,9146.72127700448,5457.55800501379,9511.61291353525,13391.5389319091,9366.24711667396
101,-0.00101258870601517,8195.52994623674,9174.7340426717,5481.48916308691,9521.07108506712,13425.2616773643,9368.83938855577
101,-0.0027115983584264,8104.3555286175,9126.74168866554,5468.16354664832,9478.42611915004,13359.8994959644,9366.66392083999
101,-0.0035425234723386,8059.79871574102,9123.82124694739,5457.20522226207,9490.97014815295,13355.6638240977,9359.48246675051
101,-0.00381517515479561,8066.00948927149,9135.44159483972,5455.18737419692,9503.02007105316,13296.4292823379,9337.38850535019
101,-0.00351501297680671,8034.57101286949,9051.07010182672,5437.75503538737,9446.98851846001,13228.0731049888,9309.65062728637
101,-0.0025335270985626,8032.15006917023,9045.77305387139,5439.44927236302,9462.7657785196,13274.6875504279,9273.13628366555
101,-0.00103757915957121,8030.27700406213,9051.43824136279,5407.62704007254,9369.28477624322,13311.3228415465,9218.01060964128
101,0.000641986195169158,8047.52611259815,9054.91066202221,5412.87213403004,9356.39081591875,13376.5272262008,9170.9451812416
101,0.00218130886541382,8072.41563022597,9080.91645241051,5419.00440876787,9385.55491163339,13413.3481577468,9216.09974489311
101,0.00318502955226513,8113.98861034469,9093.15312498046,5426.86472897509,9411.31782401789,13437.393627721,9241.93175860897
101,0.00337079003858517,8120.17670462191,9072.40838878327,5445.26185090748,9431.8224303905,13422.0270858721,9249.83304882456
101,0.00285055934571527,8032.18229053245,9028.81373550693,5407.4887431067,9427.38275522437,13274.1766119193,9227.17055845348
101,0.00197384719308535,7959.91481329943,8948.4006276813,5384.94673147406,9373.97549440111,13165.9494590651,9199.24652269255
101,0.0010698956159902,7957.57915680752,8960.47716628024,5382.75631272445,9387.77436646358,13140.1713542014,9223.1372288251
101,0.000329424157957728,7958.38203823508,8981.17409000088,5391.6204450811,9434.08684397178,13152.1770826378,9252.18760688892
101,-0.000188122331554014,7976.75632993675,8986.32004095035,5379.86324138747,9423.01478338829,13152.4975631149,9251.04993376652
101,-0.000501656616615073,7994.18549329921,9022.37253504446,5408.40699676266,9426.43169973135,13157.4506004746,9272.54010315623
101,-0.000598370463634322,8034.9768380189,9059.37284382348,5446.65437944738,9452.24163906627,13195.0257686604,9309.59115811714
101,-0.000602435086715164,8070.49250147534,9067.125470204,5444.41997423797,9501.66961797419,13257.2970847105,9338.60220720164
101,-0.000552595883535725,8062.41109053609,9097.84261640969,5479.44137437387,9537.97603629653,13318.6930069013,9357.95413128138
101,-0.000411540971553477,8057.55075046559,9133.35921865619,5459.25104521077,9504.8143751883,13333.0126768802,9368.21919598137
101,0.000430082623297119,8068.39129776303,9148.26361480951,5458.97927089491,9509.70407253239,13367.2888216633,9349.73897052996
101,0.00262187488706639,8135.75776235896,9181.63320765897,5461.4863192358,9505.11709099449,13423.3491122254,9360.95774311631
101,0.00589476127877363,8128.66815194776,9170.22832859872,5448.55411220177,9477.63665885905,13409.8679124446,9311.49552195869
101,0.00955061142828802,8098.98622784293,9173.58613615435,5442.8719976363,9502.64416327372,13423.8674745913,9295.68278737764
101,0.0128033933992184,8093.43359535503,9168.17992006141,5438.56474501038,9500.41032938454,13409.1193811139,9324.50404582969
101,0.0146439071308795,8075.89094783509,9185.24945572812,5458.53182276342,9506.2357679223,13425.4607912591,9319.85341576955
101,0.0143452519929862,8075.25801964476,9192.21217818582,5452.14318797307,9498.69529026973,13430.4549673575,9318.18613332763
101,0.0122220161243251,8058.56889160188,9163.83838164227,5424.14437884875,9485.14719365125,13376.3461533245,9320.99342836243
101,0.00921565556149326,8065.15146573614,9118.18285717524,5442.48730517363,9518.37048359459,13324.2304259732,9330.77394975448
101,0.00620822394520544,8087.42761756115,9111.21144307678,5448.62348355719,9554.3558521567,13278.4464554746,9354.86629880633
101,0.00370811683523088,8097.10567502804,9117.67758154893,5453.74819809565,9561.33809514344,13277.5302960431,9391.56785038959
101,0.0018706644432638,8092.81386478638,9087.7984400015,5438.04563426144,9524.41086395705,13255.278066608,9396.67359493083
101,0.000640421053371072,8090.31346802376,9080.06431290415,5421.90547143065,9499.45989712356,13232.0732531425,9382.78730829339
101,-0.000119541252097393,8095.71129047749,9113.47819941965,5444.44269778898,9513.94319304031,13282.2148171449,9386.13506647916
101,-0.000545034702511858,8100.59907958776,9115.19696769233,5431.01311518854,9473.03666529275,13293.6095516716,9403.10170970753
101,-0.000752330562375962,8065.16123116854,9099.03319081292,5426.8578893569,9457.63513752427,13294.2765153412,9364.65747293204
101,-0.000770250305701363,8095.0520572784,9132.88694886854,5453.34451936763,9474.51171901153,13318.9850213467,9344.70864399473
101,-0.000597076403218518,8108.27614611111,9133.03507778495,5462.89818794252,9508.43169842369,13338.9729944648,9384.40490928212
101,-0.000283657970541731,8102.3939860224,9140.38439518789,5451.41562765982,9489.50287528873,13384.5972945602,9385.17535587372
101,7.86486339606281e-05,8115.88319449638,9169.70557334401,5435.26578365147,9491.2466659832,13405.6818308599,9337.49671943155
101,0.00041843610598623,8083.02386401982,9156.97590126341,5439.85599185888,9431.90518477797,13407.5765419115,9301.19259441095
101,0.000643216688504313,8068.68757238671,9170.95562943235,5452.39594515444,9450.25296917891,13429.2888578323,9291.85955697863
101,0.000687269048411721,8076.43742533415,9121.63355034505,5444.49009030738,9477.68999188203,13391.9219287318,9304.60516522114
101,0.000574432590394226,8054.13743921443,9094.52176393727,5448.76637912404,9477.48343034447,13355.7183597923,9279.09061832316
101,0.000382496578445527,8062.91349130307,9087.72865897273,5441.79326205904,9506.89881541452,13356.4126806015,9304.65009313898
101,0.000184981050756312,8064.70675646941,9069.73480611805,5443.07907586714,9515.52885253122,13315.0719705348,9316.26147079545
101,2.44125177010971e-05,8038.60844190163,9050.68303257345,5422.56961028753,9487.23470871552,13246.7346507885,9311.12620609134
101,-8.6103807444447e-05,8032.05470997038,9075.98712479441,5433.18001417828,9417.42041198698,13249.5094727954,9290.90750086779
101,-0.000151007905306932,8060.23627689254,9099.54876519662,5411.42172492522,9465.81637748142,13262.459263989,9309.06769753547
101,-0.000181471205137414,8085.53314373901,9083.31031011185,5435.00064123808,9490.33323063822,13263.8864572204,9335.73930922617
101,-0.000188992624796057,8045.45852113217,9065.01527264015,5439.708182784,9460.80464199334,13271.6884111801,9328.98891346971
101,-0.000166964663116778,8061.42308897806,9067.96036625882,5444.08927376446,9435.76149540121,13307.8051010088,9342.85136031253
101,-0.000140499469801249,8090.19333594161,9073.2012677333,5416.98105335412,9498.99775918921,13280.6557497204,9362.14043499727
101,-3.1207535401062e-05,8071.8933030835,9064.24418889615,5443.37510337173,9481.13635286598,13254.5782315942,9362.37953529969
101,0.000959338875695053,8095.84653972916,9086.4285972951,5416.8706431437,9474.88681604011,13285.0539582081,9376.75988935462
101,0.00367296161575469,8125.79954358174,9117.36302924333,5437.13081979026,9474.09393254971,13322.5445660974,9390.0423025517
101,0.0078353169660848,8114.27585755939,9129.15079096286,5443.4434128144,9484.8312202376,13379.1915768354,9347.20558215726
101,0.0124000359617001,8116.07912249205,9174.957078544,5441.7205607241,9505.0538869489,13409.9715906562,9315.46701550692
101,0.0156471591467181,8128.68690623639,9167.47111362521,5455.04082992395,9503.00021497975,13420.8105051416,9295.37666296964
101,0.0162462288666211,8112.82679806015,9157.1903049056,5459.96685798828,9520.71574577573,13436.7189645794,9342.28892252406
101,0.0143702056231373,8144.22028851448,9182.55888689464,5466.75745061213,9527.76786162627,13417.7759675898,9373.60746585895
101,0.011146775084741,8163.52659535811,9169.46608091808,5489.33085176362,9542.32218350378,13397.2025226473,9352.72269646955
101,0.00771583171038142,8141.66328727206,9168.14055620873,5489.56716599924,9538.75973999481,13372.7061038982,9363.96421420499
101,0.00477329606926302,8144.79666198084,9125.91147158999,5438.77768518575,9471.62793282589,13301.174365443,9325.33177190321
101,0.0025666935812135,8092.15876918585,9110.14612331852,5463.88755773816,9412.95554077606,13260.5225957017,9271.49999257028
101,0.00106471691498523,8065.97693881458,9088.17292846411,5433.62537313827,9425.07602515525,13301.4313540554,9294.89816369002
101,0.000120285275526336,8066.59604306967,9087.45398342521,5441.27134916186,9444.28836290046,13323.215555479,9308.40177819965
101,-0.000428206315234057,8079.77328601757,9082.01241584795,5426.02292074551,9456.00345510637,13279.8391165448,9323.11788222843
101,-0.000717621035877695,8042.66148357505,9065.35150699795,5411.93026175653,9413.09042696756,13253.404677171,9336.04511980276
101,-0.00084563147010023,8053.1347416138,9128.70509629997,5448.98085834719,9433.50069384583,13299.3007306482,9376.85041208203
101,-0.000839511842320863,8079.38416829823,9186.98162979819,5442.83431778963,9512.63661256779,13357.8690775032,9353.12451052999
101,-0.000372407346886078,8082.55059879055,9154.50943495785,5439.64508126956,9525.46887710481,13363.2301708776,9350.62454916454
101,0.0009165666139776,8091.43346717759,9131.09563843775,5451.05412657728,9516.30679336,13388.8723549693,9333.00233907423
101,0.00289514015211429,8106.0737514625,9140.02033133943,5446.91262619893,9500.65559616865,13426.0498610276,9349.84764792871
101,0.00510231264514677,8098.26534582164,9153.68967171318,5462.00337487694,9507.78065658267,13440.1049835988,9354.32767654205
101,0.00707242541991308,8097.38963922465,9144.01576443913,5460.31724996055,9462.71462667799,13457.8716228952,9283.99766280797
101,0.00821025761324775,8093.05451293729,9172.353162288,5426.81328891694,9462.56138534832,13451.6024595951,9258.05552071842
101,0.00808741307487978,8141.16271010443,9193.95837307072,5438.54648231243,9504.07400429332,13501.2881972267,9322.85781426332
101,0.0068880051790488,8126.74493013768,9187.05559703009,5454.22792459704,9496.8969007348,13463.101479207,9340.39810831384
101,0.00516485377386915,8158.82368472549,9180.87978929936,5439.61401381077,9563.84669485639,13464.7990425305,9358.8578795458
101,0.00343616059825044,8154.667878708,9140.69323996742,5474.28757536379,9510.91215488166,13417.9825736804,9368.68525771027
