Subject,block_vec,SMA__PCC,VSTR__PCC,VSTR__SMA,Kolling__PCC,Kolling__SMA,Kolling__VSTR,M1__PCC,M1__SMA,M1__VSTR,M1__Kolling,VMPFC__PCC,VMPFC__SMA,VMPFC__VSTR,VMPFC__Kolling,VMPFC__M1
126,2,0.481385001108674,0.620801905033669,0.731312928244437,0.652168707310326,0.57958770976761,0.632417807135305,0.232064731897456,0.902815048564511,0.395964887635337,0.174799193999517,0.809689741578623,0.290700865048014,0.570961029996248,0.788806017873969,0.00209082637926944
127,2,0.634106170015942,0.592136409543875,1.16330321190544,0.570753095009704,1.29142080627851,1.13139485365639,0.544549441783228,0.766832984134642,0.425009917562625,0.477213789533633,0.575790691364286,0.926162457140446,1.19816753962077,1.20468169108381,0.232547263271071
128,2,0.577558413201331,0.616200405846128,0.825280683064452,0.626539475949342,0.779054831745699,0.689851211320542,0.290813380085306,1.18677859625114,0.546052072216379,0.428703040266748,1.02751871066761,0.277655700719178,0.523887405869431,0.502181157947585,-0.0257111421497712
129,2,0.38102393785428,0.433457831556044,0.715223801181333,0.771824747197529,0.47993736407374,0.49933923778448,0.156648327766087,0.83137423406479,0.532814336318321,0.240094112645965,0.924086464918457,0.21205928185532,0.396400271420611,0.833227334140722,0.128477820153056
130,2,0.752546083615425,0.772890303336628,0.687734543605315,0.930821286188373,1.20622591590031,0.756270297476866,0.575367533024641,1.12394111928246,0.447977249312734,0.65428423126869,1.01876658454051,0.69919586844457,0.767137321098879,1.10237494456242,0.45311030353324
131,2,0.282839766173613,0.394087764290281,0.635867720841815,0.690661739787914,0.612517701444374,0.548137790751073,0.239577447689478,1.09159900607383,0.551470078904509,0.311009598552161,0.708086831659684,-0.155331659683881,0.184103870756616,0.431302108677945,-0.205637277659497
132,2,0.706470196821195,0.66892577948738,0.780994901657657,0.996047421477108,1.20021112462165,0.92546071277763,0.306715896230298,0.761668759722914,0.384818771066245,0.367987871497203,1.0541441932743,0.706405594047125,0.766586402866803,1.25162853574387,0.135964922534145
133,2,0.228571199280133,0.223144123375262,0.362113902573788,0.376572341228667,0.631714918148219,0.333184977465262,-0.101508529032698,0.682485077185929,0.392734445039302,0.230297506490682,0.858261572987046,-0.0197331839785472,0.259255696444607,0.275652161429943,-0.230879478183234
134,2,0.55297574671177,0.537690545886043,0.696960255823221,0.574426741813142,0.803910165623615,0.673226731683404,0.420493705350324,0.886091959684614,0.636848023679622,0.576270351198514,0.63767523626907,0.591999080349189,0.674850762627481,1.07348379810914,0.388980854303504
135,2,0.110242403698132,0.12208645352362,0.465678799655706,0.717167560183852,0.651420666581636,0.421330368959836,-0.136047737286694,1.28785367842898,0.398008627385461,0.331214101203583,0.637482035746334,0.037481472286603,0.321662519385055,0.655626999223089,-0.127189675018696
136,2,0.207078787009035,0.142266583181329,0.587387826505915,0.800658725601501,0.433775173312588,0.240632561697289,-0.000391111362265101,1.09239214387946,0.540042239259894,0.0587357963483498,0.796401089524717,0.335149467768222,0.353827944361703,0.954943489014993,-0.00872928351116908
137,2,0.527144925711368,0.836630197890278,0.774195390745818,0.74333619232007,0.717401311786085,0.845685109123961,0.457144541885277,1.00969830697531,0.594111440638986,0.31620505386246,0.925421774544599,0.64393370941645,0.989241829490193,1.2152216602691,0.422783082378368
138,2,0.181851232331807,0.410213266052967,0.35750886044865,0.614289923378324,0.42111623926599,0.333224458717448,0.240748922202741,0.707649214272485,0.486920795808929,0.227813291258259,0.739786624537196,-0.0804716800631619,0.242771543111854,0.495333729524223,0.0158900496524825
139,2,0.49841861746549,0.55466122965364,0.680612156271777,0.739073531181671,0.875107878816853,0.585709069311884,0.326301038991391,1.33028557327911,0.61421146381303,0.507262597604066,0.805698238042487,0.251666594112893,0.606806516812843,0.57501967465038,0.165624766080604
140,2,0.349057076249945,0.588341951655988,0.533569263255422,0.436401613621068,1.36136618192708,0.510826754408762,0.215190102841778,0.920270557626711,0.458340093270138,0.540450940430139,0.988979959005356,0.386345725673207,0.361211474284512,0.501538837109238,0.0409499504547801
141,2,0.452759228051507,0.483124212874964,0.624694513113038,0.623570179456212,0.704385401471594,0.751015876979309,0.480306310373106,1.40113241158224,0.541023840387898,0.531717861912834,0.620320931930689,0.212795439247704,0.647527781922766,0.699266708565392,0.121196140642977
142,2,0.739994412189467,0.750157985978205,0.718046585838241,0.596045194013037,0.731108138055735,0.553578922478082,0.625645692008464,1.00429882259098,0.55756117396067,0.456430672814853,0.602286351196306,0.19283304584432,0.461143668138685,0.529406160011373,0.127177619317867
144,2,0.42199947665857,0.509200270947431,0.942998717830824,0.549496022750052,1.23624127013852,1.13702242831513,0.11339875595011,0.828516687736468,0.407694239375914,0.424279912908292,0.658864772285043,0.390040075989311,0.616944758423861,0.664506461311347,0.202314832513279
145,2,0.321957174268907,0.422108640935392,0.443600292298531,0.415461064099835,0.796434444539253,0.332334269925419,0.102316558803716,0.87038058272343,0.46795364659218,0.283590868745003,0.765679143511118,0.000435271158727246,0.288797605255116,0.314716174819772,-0.176347168099413
146,2,0.373070885989218,0.535926732068399,0.691275471083288,0.240900124315848,0.60716883867396,0.393730301451706,0.437007450181154,1.48591711218416,0.699206957095623,0.554941862296114,0.524921746080508,-0.0321727610672521,0.322828425083047,0.249720156156959,-0.0120439111676003
147,2,0.477686870734369,0.505756486374922,0.314300518021479,0.571496168995439,0.586744816750363,0.451690852863713,0.343116875401095,1.15926112015683,0.221467169063348,0.32193112818467,0.569718522272191,-0.020789317324707,0.455196251177553,0.432096030566655,-0.210044583199439
148,2,0.62858747977301,0.522667146421988,1.0008785342384,0.838844383904148,0.994144683522999,0.881501559133312,0.406273161400203,0.949445985123222,0.59971751787318,0.453184025884216,0.630535855653706,0.42886008119058,0.652709461402734,0.892324420851212,0.0378171845832857
101,3,0.791691315943748,0.745130155282073,0.713972750951463,0.934523342322962,1.03179473873324,0.920102893150304,0.81597404331396,1.02906210269538,0.457673395075497,0.64708009404553,1.13495801591925,0.627945206154789,0.739665569968206,1.07266533387133,0.447364974055266
102,3,0.604192752496155,0.470501043553682,0.44761512894674,0.623532684735617,0.442519952864397,0.416557119639745,0.395458063257169,1.0269357091925,0.372190978098551,0.051536559485617,0.482137302385682,0.133457455172981,0.369453376781912,0.930112813240696,-0.131247391230751
